"","Gene","Correlation","P_value","SYMBOL","fdr"
"11175","107985135",0.0760162902899772,0.384493535134076,NA,0.550070802940496
"11176","107985137",0.021391830228958,0.806919596256398,NA,0.885872619890822
"11177","107985138",0.082995687311649,0.342235302890998,"LOC107985138",0.509229174826276
"11178","107985139",-0.127063701683398,0.144991587420282,NA,0.274846553799489
"11179","107985140",-0.0965423470239352,0.268962276393919,"WDR7-OT1",0.43283566646201
"11180","107985141",0.0511142544853607,0.559021070059557,"LOC107985141",0.705017215629315
"11181","107985142",-0.0692095923115228,0.428605861462605,"LOC107985142",0.591404383979946
"11182","107985145",0.0713923819479605,0.414152470613566,"LOC107985145",0.577493452589091
"11183","107985147",-0.0377129671121598,0.666486487321575,"LOC107985147",0.78968950478315
"11184","107985149",-0.00318101049381473,0.971012047701592,"LOC107985149",0.983986503045817
"11185","107985152",0.199942605537233,0.021030556677615,"LOC107985152",0.058714140889441
"11186","107985153",0.208891358866173,0.0158220040560542,NA,0.0461181860643985
"11187","107985154",-0.0593494387382662,0.497398421031942,"LOC107985154",0.653486906954225
"11188","107985155",0.184475156810638,0.0335308849812474,"LOC107985155",0.0865444513808376
"11189","107985156",-0.176773708219899,0.041803674608054,"LOC107985156",0.103699134767667
"11190","107985157",-0.0492341185758968,0.573586484791796,NA,0.71789790833705
"11191","107985158",-0.0138046800623224,0.87468684567036,"LOC107985158",0.928604538136053
"11192","107985159",0.0645752992671259,0.460234833191405,NA,0.620798191904476
"11193","107985161",0.0394790394504996,0.651865043158631,"LOC107985161",0.778715091730051
"11194","107985162",-0.159127641405738,0.0673243905188745,"LOC107985162",0.152744456825223
"11195","107985163",-0.0508587680956283,0.560989858719775,NA,0.706640063662064
"11196","107985164",0.11264931068933,0.196708669523627,"LINC03092",0.34411789985198
"11197","107985165",-0.0419513273683104,0.631618078135266,"LOC107985165",0.762398164398142
"11198","107985166",0.0124720162446328,0.886699188574043,NA,0.934224695581555
"11199","107985167",-0.0737513730250946,0.39885749007615,"LINC01768",0.564282255545521
"11200","107985168",0.0555571632715462,0.525324505511161,"LOC107985168",0.675680365872989
"11201","107985171",0.143995096642579,0.0982115482829317,"LOC107985171",0.20576948466786
"11202","107985174",0.128665283646272,0.139950311987807,"LOC107985174",0.26786310363492
"11203","107985176",-0.0825461279456212,0.344865344816367,"LOC107985176",0.511718745702907
"11204","107985177",-0.000385219325680991,0.996488815972835,"LOC107985177",0.999955244704926
"11205","107985180",0.0652353246998986,0.455652868559795,NA,0.616644220622586
"11206","107985181",0.0359602017688883,0.681122693158423,"LINC02958",0.799833682109462
"11207","107985182",0.0917550496425888,0.293534245500417,NA,0.458427764663769
"11208","107985183",0.00362752380148395,0.966945215820699,"LOC107985183",0.981531830958843
"11209","107985184",0.0680205488783594,0.436599612675864,"LOC107985184",0.598474316102239
"11210","107985188",0.155111842019772,0.0746257600393897,NA,0.166115589114871
"11211","107985189",0.179282116274466,0.0389394375131116,"LOC107985189",0.0978161974531956
"11212","107985190",0.107742026207633,0.217050307114491,"LINC01779",0.368660167251137
"11213","107985191",-0.0860914564966205,0.324469877320265,NA,0.49139557175493
"11214","107985192",0.331200680561074,9.85929585621914e-05,"LOC107985192",0.000562448061611841
"11215","107985193",-0.0655323228678439,0.453599384371911,"LOC107985193",0.614610646681688
"11216","107985194",0.0567445271969559,0.516496354441806,"LINC02798",0.670085168028929
"11217","107985195",-0.0826235415514972,0.344411548687404,"LINC01691",0.511342951010473
"11218","107985200",-0.235444866569548,0.00636975370700331,"LOC107985200",0.0211216675576959
"11219","107985201",0.0873025921265074,0.317684161518635,"LOC107985201",0.484304384537765
"11220","107985203",0.100233979551826,0.250994696961751,"LOC107985203",0.410650738407538
"11221","107985204",-0.102630028736436,0.239786026013644,"LOC107985204",0.396704030662561
"11222","107985206",-0.10657904790868,0.222082837922796,"LOC107985206",0.374822019555522
"11223","107985207",0.012321324226864,0.888059166831239,"LOC107985207",0.934953473326026
"11224","107985208",-0.134634818313092,0.122328955837534,NA,0.243074167007026
"11225","107985209",-0.0779978850596589,0.372186559429578,"ARHGEF2-AS2",0.538309961806277
"11226","107985210",0.0133468229334711,0.878810794791209,"ARHGEF2-AS1",0.931636101550624
"11227","107985211",0.128528146345822,0.140376687173864,"LOC107985211",0.268462216066022
"11228","107985215",-0.0132271523686824,0.879889216028708,NA,0.932272611978648
"11229","107985216",0.228807815632807,0.0080713334513844,"LOC107985216",0.0258588396863563
"11230","107985217",0.0712018926300715,0.41540233100668,NA,0.578700827178886
"11231","107985219",-0.222234843061166,0.01014115006119,"LOC107985219",0.0315156032832332
"11232","107985221",0.264284203447967,0.00211244101018706,"LOC107985221",0.00810274110756154
"11233","107985223",-0.0518713096661857,0.553206723316695,"LOC107985223",0.700080996881235
"11234","107985224",0.309709313035895,0.000286021854715956,"LOC107985224",0.00142200339105746
"11235","107985225",-0.0073263594273262,0.933298719846447,"LOC107985225",0.961874121265388
"11236","107985227",0.126226933876621,0.147679568501014,NA,0.278436908121723
"11237","107985228",0.0880605776135757,0.313484466340933,"LINC02803",0.47968852529075
"11238","107985229",-0.0266336374461685,0.760892689257265,"LINC02818",0.853975966590409
"11239","107985230",0.018951788393854,0.828583192144317,NA,0.898725673755225
"11240","107985231",-0.08966389128384,0.304720698004355,"LOC107985231",0.471079968610827
"11241","107985232",0.0124720162446328,0.886699188574043,"LOC107985232",0.934224695581555
"11242","107985233",-0.0589852969972485,0.500045588369834,NA,0.655912945681458
"11243","107985235",0.2266025042497,0.00871977126593498,NA,0.0276266350781978
"11244","107985236",0.516992483442612,1.87865893322031e-10,"LOC107985236",9.21980376575706e-09
"11245","107985238",0.0149913522739882,0.864014327234625,"LOC107985238",0.921245296477096
"11246","107985239",0.0263561170619834,0.76331021391333,"LOC107985239",0.855791209972285
"11247","107985241",0.0546788924069993,0.53190327086063,"LOC107985241",0.681787140969211
"11248","107985244",0.154044112905626,0.0766710695126798,"LOC107985244",0.169892800959862
"11249","107985246",0.128959349309708,0.139039350455676,"CSRP1-AS1",0.266457933281798
"11250","107985249",0.168695859244772,0.0522502358724439,"BMNCR",0.124597872596861
"11251","107985250",0.106833624117336,0.220974215348678,"LOC107985250",0.373635630786922
"11252","107985251",0.205429808709535,0.0176860119468141,"LOC107985251",0.0507264197325751
"11253","107985253",0.117918045228226,0.176445131390982,"LOC107985253",0.317162795794265
"11254","107985256",-0.146790524656567,0.0917886379158344,"LOC107985256",0.195487158192279
"11255","107985257",0.139632332340533,0.108938756305312,"LINC02602",0.222961321238205
"11256","107985258",0.0581362380709243,0.506246497785984,NA,0.661637115862765
"11257","107985259",0.00466749676784548,0.957476641769677,"LOC107985259",0.975662165299509
"11258","107985260",0.0952408513226506,0.275499945976001,"LOC107985260",0.43728642868401
"11259","107985262",-0.0589789013008634,0.500092148507446,NA,0.655948068514633
"11260","107985263",0.39956836086141,1.8927552878472e-06,NA,1.84251891731831e-05
"11261","107985268",0.121121582879607,0.164901016572509,NA,0.302487308740144
"11262","107985270",-0.00793673761022088,0.927756119445954,NA,0.958336404023617
"11263","107985271",0.127982631969233,0.142082534943959,"LOC107985271",0.27058017268417
"11264","107985272",0.0794318524528697,0.363433052552134,NA,0.530532571233151
"11265","107985273",-0.0328807700994865,0.707123762998353,NA,0.817569981770207
"11266","107985278",-0.0753157800649524,0.38890234906472,"LOC107985278",0.554910112561426
"11267","107985279",0.0575986026458263,0.510193568948865,"LOC107985279",0.665271168852474
"11268","107985282",-0.040080429014428,0.6469157854171,"LOC107985282",0.77520473386423
"11269","107985284",0.0361137793454649,0.6798354136804,NA,0.798757150567802
"11270","107985285",0.230466998919312,0.00761198447825067,"LOC107985285",0.0246155230040846
"11271","107985286",-0.0611304465741129,0.484558199491668,"LOC107985286",0.641838686678965
"11272","107985287",-0.130531343403328,0.134245982647262,"LOC107985287",0.259479119382865
"11273","107985288",0.155322006871133,0.0742284116714759,NA,0.16544213615081
"11274","107985289",0.144443268660366,0.0971585643630854,"LOC107985289",0.20437694201386
"11275","107985290",-0.0161315591102046,0.853782730037948,NA,0.914607611939459
"11276","107985291",-0.143589758192241,0.0991716351490616,"LOC107985291",0.207400954648813
"11277","107985293",-0.184634571051599,0.0333754515162472,"LOC107985293",0.086196952054268
"11278","107985295",-0.0121510065432668,0.889596656520194,"LOC107985295",0.935603900840736
"11279","107985296",0.0113501569622544,0.896831486620011,NA,0.940069702834975
"11280","107985297",-0.207066390195787,0.016782265786194,NA,0.0485181654601167
"11281","107985299",0.172776307382447,0.0467312826968601,NA,0.113669019814914
"11282","107985300",0.0989707335009079,0.257047431586555,NA,0.418085094024224
"11283","107985301",0.0124720162446328,0.886699188574043,"LOC107985301",0.934224695581555
"11284","107985302",0.0125311081307618,0.886165980833912,NA,0.934224695581555
"11285","107985303",-0.108676104321936,0.213067423323612,"LOC107985303",0.364768084252474
"11286","107985304",0.0714032439853942,0.414081267706161,"LOC107985304",0.577442736880277
"11287","107985305",0.0979958025731298,0.261786665439143,"CEACAM16-AS1",0.423880386741234
"11288","107985306",-0.033977872654191,0.697819750835511,"LOC107985306",0.812012759295914
"11289","107985307",-0.0896381493842527,0.3048601218026,"LINC01705",0.471086122022526
"11290","107985309",-0.0866701379879144,0.321216104013583,NA,0.488229629809955
"11291","107985311",0.0652867314196243,0.455297066147641,"TSHZ3-AS1",0.616332402122696
"11292","107985312",0.0146621369529219,0.866972803461185,"LINC01791",0.923159813461335
"11293","107985314",-0.24060893614244,0.00527485701314828,"LOC107985314",0.0179580202410868
"11294","107985315",-0.133056708718547,0.126811414296281,"LOC107985315",0.249662089686331
"11295","107985317",-0.000410132715953146,0.996261737841847,"LOC107985317",0.999850294514765
"11296","107985318",0.0799673534628188,0.360197066641742,NA,0.527061827158021
"11297","107985320",-0.219271825095498,0.0112179500421422,"LOC107985320",0.0344167994445513
"11298","107985321",-0.0504314093451312,0.564290499482145,NA,0.709537134272484
"11299","107985322",0.0298368681866564,0.733161231580917,NA,0.8351781005393
"11300","107985323",0.135200133817858,0.1207533543929,"LOC107985323",0.240664716172818
"11301","107985325",-0.00182510874319803,0.983365699043678,"GP6-AS1",0.991913800204675
"11302","107985327",-0.132656900056549,0.127966850991626,"LOC107985327",0.251116767961549
"11303","107985334",-0.150924055579605,0.0829076581564148,"LOC107985334",0.180883484492603
"11304","107985335",0.0738795497401599,0.398036176268847,NA,0.563508217515594
"11305","107985336",0.375882745224327,8.24986955377946e-06,NA,6.56268413927812e-05
"11306","107985337",-0.043956240023222,0.615396072902052,"LOC107985337",0.749626077120409
"11307","107985338",0.132038340334126,0.129770394570523,"LINC02813",0.253814724066791
"11308","107985340",0.00973842469772235,0.911416916293896,"LOC107985340",0.949511679479701
"11309","107985341",-0.0963746709812536,0.269798586711167,NA,0.433004595623962
"11310","107985343",0.280536611707523,0.00107280499344798,"LINC01836",0.0045219835192933
"11311","107985345",-0.0223230344469054,0.798689515632938,"LOC107985345",0.880276221797218
"11312","107985347",-0.149318408686558,0.0862719801876905,"LOC107985347",0.186614938354845
"11313","107985349",0.337368372517581,7.1552856017763e-05,NA,0.000425238661789738
"11314","107985352",0.11400031622758,0.191358932101164,"LOC107985352",0.337089403503677
"11315","107985353",0.202192950237321,0.0195982194444495,"ACBD3-AS1",0.0553774129793905
"11316","107985354",0.317066263835372,0.000200420579959094,"LOC107985354",0.00104582070335595
"11317","107985355",0.0437238363009737,0.617267187856421,"LOC107985355",0.75099482168529
"11318","107985357",0.0858131175172247,0.326042432223595,"LOC107985357",0.493096303736904
"11319","107985358",0.173504536219635,0.0457992265382296,"LOC107985358",0.111777409826324
"11320","107985359",0.0474782148740493,0.587347955944157,"CAPN9-AS1",0.728281000780461
"11321","107985360",0.160442982792654,0.0650632742690672,"LOC107985360",0.14852918766629
"11322","107985361",-0.399290035553796,1.92707403588602e-06,"LOC107985361",1.87028817694475e-05
"11323","107985362",0.13531124171073,0.120445537675665,"LOC107985362",0.240325705432651
"11324","107985363",-0.145128916301182,0.0955649187860909,"LOC107985363",0.201563457883617
"11325","107985364",-0.0839945329860138,0.336437313528619,"LOC107985364",0.50394729323097
"11326","107985365",-0.0209328743961767,0.810983744070445,"LOC107985365",0.888744902277298
"11327","107985366",-0.0116885200533961,0.893773663714945,NA,0.938205051205182
"11328","107985367",-0.098256792628239,0.260512156416075,NA,0.422497606052209
"11329","107985368",0.082898790626158,0.342801099569516,"LOC107985368",0.509842249016592
"11330","107985369",0.520604913476904,1.3337873138961e-10,NA,6.98626416738376e-09
"11331","107985371",-0.126216498214014,0.14771332743643,NA,0.278477459741984
"11332","107985372",-0.00503540058593771,0.954128363244406,"LOC107985372",0.973626739250632
"11333","107985373",0.211174800747601,0.0146880502477813,NA,0.0433309897691463
"11334","107985375",-0.0937333594704189,0.283205320614732,"LOC107985375",0.44665155355097
"11335","107985377",0.107245218930707,0.219190118026278,"LOC107985377",0.371395520915743
"11336","107985379",-0.00027666007595495,0.997478304239812,"LOC107985379",1
"11337","107985381",-0.283537846158228,0.000942356248893197,NA,0.00403418512437738
"11338","107985382",0.090249085519019,0.301562444178603,"LOC107985382",0.467421083595239
"11339","107985383",-0.00211779658235994,0.980698579281967,"LOC107985383",0.990162309572327
"11340","107985385",-0.166297553255104,0.0557382087940555,"LOC107985385",0.131337932682518
"11341","107985387",0.00190824513927902,0.982608098144182,NA,0.991420797009414
"11342","107985388",-0.16816291017278,0.053009316645894,"LOC107985388",0.126117745602128
"11343","107985392",0.129315566874718,0.137941907257732,"LOC107985392",0.264799633422754
"11344","107985393",0.0365238719609077,0.676402564505943,NA,0.796274412802592
"11345","107985394",0.0695877975662526,0.426080999483206,NA,0.588824438019952
"11346","107985395",-0.107425580418793,0.218411554095905,"PANK2-AS1",0.370341285036505
"11347","107985396",0.127749548553782,0.142816177266036,"LOC107985396",0.271545657382308
"11348","107985397",0.0568718810853894,0.515554001931602,NA,0.669776103421271
"11349","107985398",0.0943739871497852,0.279913368583801,"LOC107985398",0.442617686415706
"11350","107985399",0.201737596608137,0.0198810538677395,NA,0.0560714717623998
"11351","107985400",0.222951044917121,0.00989494450202378,"LOC107985400",0.0308349152949084
"11352","107985401",-0.0722029256006283,0.408858881692948,"LOC107985401",0.572374813435711
"11353","107985402",0.0227775983408244,0.794679988058087,"LOC107985402",0.87790358607612
"11354","107985403",0.126328025367986,0.147352843372393,NA,0.277924277538829
"11355","107985404",-0.056074994609338,0.521465022799332,"LOC107985404",0.673825725707731
"11356","107985405",-0.192505461654248,0.0264233988352593,"LOC107985405",0.0710135536825694
"11357","107985406",-0.0374160487338984,0.668957235018162,"LOC107985406",0.790954499831045
"11358","107985407",-0.114900253781175,0.18785455490089,"LOC107985407",0.332506172447891
"11359","107985408",-0.0735662024238061,0.400045780986903,"LOC107985408",0.565378205963095
"11360","107985409",-0.0076443143369496,0.930411082508773,"LOC107985409",0.960211344092535
"11361","107985410",-0.0904527696388441,0.300468246998709,"LOC107985410",0.466290132090216
"11362","107985411",0.109810778219052,0.208299711042069,"LOC107985411",0.358624219509338
"11363","107985412",0.164752472412847,0.0580852209348972,NA,0.135596253278705
"11364","107985414",0.355073038691055,2.74395002469976e-05,"LOC107985414",0.000185028283544733
"11365","107985416",0.00940017380707041,0.914481845012109,"LOC107985416",0.951486121886376
"11366","107985417",0.139677760877705,0.108822519186936,"LOC107985417",0.222778429622255
"11367","107985418",0.0634939008817671,0.467796786006196,"LOC107985418",0.626589622641937
"11368","107985420",0.160336593722528,0.065243828575361,"LOC107985420",0.148849128207849
"11369","107985423",-0.145853268510372,0.0939038603120714,"LOC107985423",0.198867935137138
"11370","107985427",0.266479649956953,0.00193228745294412,"LOC107985427",0.00751782712858663
"11371","107985429",0.117745887583407,0.177081954847688,NA,0.318074071993604
"11372","107985430",0.278043992723619,0.00119347716403753,NA,0.00496175202413505
"11373","107985433",-0.0530103019723114,0.544514606405458,"LOC107985433",0.6924641872499
"11374","107985434",0.0746556574192281,0.393084688731122,"LOC107985434",0.558403746912783
"11375","107985435",-0.0682388892895977,0.435125413447898,"LOC107985435",0.597590017739977
"11376","107985436",-0.118129812606359,0.175664105043834,"LOC107985436",0.31605812170791
"11377","107985437",0.0146635649614878,0.866959966727838,"LOC107985437",0.923159813461335
"11378","107985438",0.0774503960734053,0.375562441745151,"LOC107985438",0.541491925487138
"11379","107985440",-0.0955782820443863,0.273794762507274,"LOC107985440",0.43728642868401
"11380","107985441",0.0396836880511044,0.650179129825252,NA,0.777317247628676
"11381","107985442",-0.0374160487338984,0.668957235018162,"LOC107985442",0.790954499831045
"11382","107985443",0.186704946700852,0.0314115014538989,"LOC107985443",0.0820450403502027
"11383","107985446",-0.0394506078705487,0.652099404507446,NA,0.778938929129548
"11384","107985447",-0.0304011598525532,0.728310277814225,"LOC107985447",0.831652278936784
"11385","107985455",-0.0420291858887775,0.630984763944386,NA,0.762354405554227
"11386","107985458",0.0565152894145535,0.518194815979648,"LOC107985458",0.671248137155072
"11387","107985459",-0.0192749341962507,0.825706390158428,"LOC107985459",0.89724049895601
"11388","107985465",0.0346347109212739,0.692270719691758,"LOC107985465",0.808264790308525
"11389","107985467",-0.0963746709812536,0.269798586711167,"LOC107985467",0.433004595623962
"11390","107985469",0.133618922659876,0.125200232142642,"LOC107985469",0.247290148393908
"11391","107985470",0.0276423621843808,0.752125107878155,NA,0.848748908600065
"11392","107985471",-0.102675505206535,0.239576716732866,"PEF1-AS1",0.396436872785093
"11393","107985474",0.287720969647921,0.000784688151160012,"LOC107985474",0.00343369675859329
"11394","107985478",0.0416400900301193,0.63415240139325,"LOC107985478",0.764732980747802
"11395","107985480",-0.100232111738878,0.251003573220908,"LOC107985480",0.410650738407538
"11396","107985481",0.282265489256929,0.000995775333033814,NA,0.00423226854788734
"11397","107985484",0.0806942433397788,0.355833243705248,"LINC02943",0.52284542558348
"11398","107985485",-0.192246634686299,0.0266306056606862,"LOC107985485",0.0714777269720483
"11399","107985486",-0.0575014582115097,0.510908451920235,"LOC107985486",0.665936322265059
"11400","107985487",-0.141374484693279,0.104550192306766,NA,0.216194722222972
"11401","107985488",-0.0419444740254831,0.631673837177738,"LOC107985488",0.762398164398142
"11402","107985492",-0.425669898271426,3.25867362356122e-07,"LOC107985492",4.15667225811322e-06
"11403","107985495",0.106003310119666,0.224604555038244,NA,0.378154096727163
"11404","107985497",0.00731045268572691,0.933443206522516,NA,0.961898987525467
"11405","107985499",-0.0606134827690812,0.488266871331184,"LOC107985499",0.645030535734191
"11406","107985500",0.0138440995186578,0.874331947672828,"LOC107985500",0.928312733990018
"11407","107985502",-0.129973443096567,0.135932473940478,"LOC107985502",0.261957402265068
"11408","107985504",0.102898066083186,0.238554198336975,"LOC107985504",0.395238007198718
"11409","107985506",-0.0617842634224088,0.479889448565955,NA,0.637749591432635
"11410","107985507",0.182570541743053,0.035435767352515,NA,0.0904680297482088
"11411","107985513",0.0708769408710964,0.417539517937038,"LOC107985513",0.58079964158082
"11412","107985515",0.0835430471637037,0.339050269022738,"LOC107985515",0.506032902270009
"11413","107985517",-0.162761269188325,0.0612290012868554,NA,0.141543597804863
"11414","107985519",0.0555571632715462,0.525324505511161,"LINC01773",0.675680365872989
"11415","107985521",-0.00475494535479993,0.956680706152029,"LOC107985521",0.975210769635882
"11416","107985522",0.404962558340319,1.33181538746397e-06,NA,1.36711055686549e-05
"11417","107985523",0.177104624755598,0.0414160065128729,NA,0.102837498085884
"11418","107985524",0.329180974055996,0.000109344868105758,"LOC107985524",0.000615382907773229
"11419","107985525",0.170752080522388,0.0494052850798619,NA,0.119155376134474
"11420","107985528",-0.0327214815473178,0.708478255818694,"LOC107985528",0.818516523775629
"11421","107985529",-0.00501860610365542,0.954281192197308,"LOC107985529",0.973711825157362
"11422","107985532",-0.114580836830207,0.189092972142842,"LOC107985532",0.334073990748019
"11423","107985534",0.405833734992823,1.25758915295497e-06,"LOC107985534",1.29694015413297e-05
"11424","107985535",-0.177648486245926,0.0407854129652812,"LOC107985535",0.101575989805218
"11425","107985537",0.00917723171017132,0.916502638337937,"LOC107985537",0.952698214188634
"11426","107985538",-0.0203370950850507,0.816266997274166,"SGSM3-AS1",0.892012129823942
"11427","107985541",-0.320013345733215,0.000173358185877104,"LOC107985541",0.000921575117996034
"11428","107985544",0.209334547538934,0.0155961467879557,"LOC107985544",0.0455519593817354
"11429","107985545",0.167680910519906,0.0537036518455686,"LOC107985545",0.12744959420168
"11430","107985549",0.0741319580966057,0.396421775345557,"LOC107985549",0.56172316694548
"11431","107985550",-0.00538733133514042,0.950926202954166,NA,0.971418313466028
"11432","107985551",-0.121588821634307,0.163265393096383,"LOC107985551",0.300835132461025
"11433","107985553",-0.199897960685663,0.0210598617686081,NA,0.0587811075679745
"11434","107985554",-0.0304371810079102,0.728000983224923,"LOC107985554",0.831414677242155
"11435","107985555",-0.0312332841026311,0.721176525884117,"CCDC188BP",0.827467518850184
"11436","107985556",-0.293589710659004,0.000604057345893672,NA,0.00273496181352596
"11437","107985558",0.226500783274154,0.00875076075201786,NA,0.0277089316678354
"11438","107985561",0.407236110620774,1.14630306171469e-06,"LOC107985561",1.19971036345367e-05
"11439","107985562",0.0833000453050416,0.340461945663765,NA,0.507533936909184
"11440","107985563",0.0512840029948818,0.557714817475102,"LOC107985563",0.703985704047073
"11441","107985564",-0.00678009057974608,0.938261889016835,NA,0.963555954741917
"11442","107985565",-0.0342941560432592,0.695145743481894,"LARGE1-AS1",0.81030277987926
"11443","107985566",0.14308001171108,0.100389515982406,NA,0.209511851948929
"11444","107985567",-0.0314822336117723,0.719046915967576,"LOC107985567",0.825995895985204
"11445","107985568",0.125920776988209,0.148672398418353,"LOC107985568",0.279855912453667
"11446","107985570",0.102169883513393,0.24191105267223,NA,0.399104486361172
"11447","107985571",-0.0594114748320771,0.496948179627796,NA,0.653064361622641
"11448","107985573",0.155888516576608,0.0731658472038746,"LOC107985573",0.163469462930705
"11449","107985576",0.0682969315774189,0.434733999627763,"LOC107985576",0.597200882153551
"11450","107985577",-0.0271473204490931,0.756424013875688,"LOC107985577",0.850486439148914
"11451","107985578",-0.00570806406775632,0.948008589054382,"NCF4-AS1",0.969862333757243
"11452","107985582",0.0369908420875093,0.67250168173487,"LOC107985582",0.79373009253885
"11453","107985584",0.220964247866259,0.0105912267220262,"LOC107985584",0.0327363394421086
"11454","107985588",0.153036926012171,0.0786415823995046,"LOC107985588",0.173378569455281
"11455","107985590",-0.0773330613960194,0.376288366410798,"LOC107985590",0.542255610079816
"11456","107985591",0.00884228701657037,0.919539645152469,NA,0.954189500574905
"11457","107985593",0.0321141916603562,0.713650612640217,"LOC107985593",0.821989846199508
"11458","107985594",0.061998483965963,0.478365041994562,NA,0.6364124601706
"11459","107985595",-0.15708310977323,0.0709655384664847,"LOC107985595",0.159488469693945
"11460","107985599",0.149326148655523,0.0862555050076881,NA,0.186591474132897
"11461","107985615",0.185727552385643,0.0323260902540351,"TRNAV-CAC",0.0839248178265436
"11462","107985627",-0.0820453622388884,0.347809917836865,NA,0.51486675755867
"11463","107985634",0.0586782997628459,0.502283064991838,"LOC107985634",0.657858870348386
"11464","107985637",-0.0516818340960799,0.554659183752345,NA,0.70116973831374
"11465","107985638",-0.0156111862356818,0.858449364949293,"MAGEA6-DT",0.916742463538981
"11466","107985646",0.0584642635054555,0.503846108895926,"LOC107985646",0.65938510308085
"11467","107985651",0.0302179318065872,0.729884236127551,"LOC107985651",0.832741839224518
"11468","107985656",0.438933515704962,1.25726319880475e-07,"LOC107985656",1.90520194787798e-06
"11469","107985657",0.0242802495691882,0.781464348736052,"LOC107985657",0.868578550151789
"11470","107985661",-0.0369984456853613,0.672438235993874,NA,0.793709586190096
"11471","107985662",0.00964521938331805,0.912261331872545,"LOC107985662",0.949966605514011
"11472","107985664",0.25921476104874,0.0025879446067876,"LOC107985664",0.00966609117749799
"11473","107985665",-0.150427793220613,0.0839360678557645,NA,0.182754417246239
"11474","107985667",-0.108409072609148,0.214200677228643,"LOC107985667",0.36599008782236
"11475","107985669",0.0272116718064716,0.755864766690728,"LOC107985669",0.850001770600928
"11476","107985670",0.0670917957291628,0.442902094339168,"LOC107985670",0.60466366795312
"11477","107985675",-0.0198675365521593,0.820436786839391,"LOC107985675",0.894736234043799
"11478","107985676",0.0770997367850029,0.377734437335967,"LOC107985676",0.543441942389627
"11479","107985677",-0.0143107508453091,0.870132548831611,"LOC107985677",0.925501915206472
"11480","107985678",0.0279552235358215,0.749412148168979,NA,0.847083802703121
"11481","107985679",0.0540935757148203,0.536310431850864,NA,0.68523732864922
"11482","107985681",0.10948724852362,0.209651268998584,"LOC107985681",0.360327758583653
"11483","107985683",-0.0961947695706773,0.270697831877109,"LOC107985683",0.434090603294517
"11484","107985684",0.0917882425878069,0.293358907666608,"LOC107985684",0.458274219190011
"11485","107985686",-0.211816347558417,0.0143824841803784,"LOC107985686",0.0425468991331749
"11486","107985687",-0.0795342832731697,0.362812685404487,"LOC107985687",0.529930162570053
"11487","107985688",-0.0959262235122594,0.27204394553961,"LOC107985688",0.435714456012624
"11488","107985690",-0.0272116718064716,0.755864766690726,NA,0.850001770600928
"11489","107985692",0.192030885444341,0.0268043847634503,NA,0.0718808435670082
"11490","107985693",-0.155058253747998,0.0747273510913158,NA,0.166319396709651
"11491","107985694",-0.294676248016298,0.000575144509749257,"LOC107985694",0.00261871619956693
"11492","107985695",0.305796285098549,0.00034429892293799,"LOC107985695",0.00167046689774351
"11493","107985697",-0.17926226231228,0.0389614437575671,NA,0.0978566494376103
"11494","107985698",-0.136058359032358,0.118391444129506,"LOC107985698",0.237140501513798
"11495","107985699",0.0146551523499308,0.867035590339125,"LOC107985699",0.923163818060898
"11496","107985700",-0.0395597107458664,0.651200255221043,"LOC107985700",0.778145228749374
"11497","107985701",-0.0763685221967132,0.382288151599696,NA,0.547901182434491
"11498","107985706",0.0050101016291258,0.954358583126396,NA,0.973711825157362
"11499","107985707",0.22204505242014,0.0102072905717829,"LOC107985707",0.0316825431752513
"11500","107985708",0.0136898250661625,0.875721040520783,"LOC107985708",0.929341190650932
"11501","107985709",0.0068029179516179,0.938054440299541,"LOC107985709",0.963451242877504
"11502","107985711",0.0562138899068862,0.520432271852048,"LINC01283",0.672884589203186
"11503","107985712",0.0561630263502144,0.520810345028865,NA,0.673268395187814
"11504","107985716",-0.0329529148215206,0.706510589331289,NA,0.817569981770207
"11505","107985719",0.019326109060624,0.825251017543162,NA,0.89724049895601
"11506","107985720",0.196270473809709,0.0235615061127078,"LOC107985720",0.0646746665016095
"11507","107985721",0.0292571043663433,0.73815618551773,NA,0.839023191190465
"11508","107985725",0.102312056717062,0.241253079672952,"LOC107985725",0.398418168394386
"11509","107985726",-0.0623468822352493,0.475891415128434,NA,0.634190344051381
"11510","107985728",-0.230197591433023,0.00768495787152469,"LOC107985728",0.0248200334295999
"11511","107985729",-0.128680106065099,0.139904286480418,"LOC107985729",0.267805930520452
"11512","107985730",-0.0103001902092233,0.906329595910859,"MIR1302-2HG",0.945898960685588
"11513","107985732",-0.0399355926959302,0.64810634540427,"LOC107985732",0.776182553304099
"11514","107985733",-0.465477010138855,1.64777067206694e-08,NA,3.44039574326521e-07
"11515","107985734",-0.251256691933349,0.00353155092072836,NA,0.0126942868958879
"11516","107985736",0.155032475279364,0.0747762609093664,"LOC107985736",0.166405913598963
"11517","107985737",-0.0163248475640169,0.852050623184115,"MYOM3-AS1",0.913360154004291
"11518","107985740",-0.0942272457291904,0.280665140020163,"LINC02811",0.443573734806642
"11519","107985743",-0.0738831764869742,0.398012951944536,"LOC107985743",0.563508217515594
"11520","107985744",0.00529628663767307,0.951754530716449,"LOC107985744",0.972042053364791
"11521","107985745",0.0818195582476316,0.349142831472788,"LOC107985745",0.515987507034177
