"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",166,-0.312870305015619,-1.34833850736379,0.00688446620096599,0.0312930281862091,0.0223992201753918,1601,"tags=29%, list=12%, signal=26%","B4GALT1/PMEPA1/IRS2/DENND5A/ZC3H12A/PLAUR/SERPINB8/DNAJB4/LIF/EIF1/ID2/GADD45A/SLC2A3/FJX1/KLF4/RNF19B/PHLDA1/PTX3/IFNGR2/GFPT2/CDKN1A/CSF1/TNFAIP6/SLC16A6/MXD1/GADD45B/MSC/F3/TSC22D1/TNFAIP3/BTG1/SERPINE1/INHBA/IER3/MAFF/HBEGF/KLF10/IL6/EGR3/SAT1/PLK2/SERPINB2/SIK1/PTPRE/VEGFA/ICOSLG/BHLHE40/EGR2"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",68,0.551236700529286,1.5861229806577,0.0130818831122619,0.0545078463010912,0.0390161426155179,975,"tags=22%, list=7%, signal=21%","NCAPH/KIF2C/NEK2/TTK/CDK1/AURKA/CCNB2/BUB1/CDKN3/SCG5/NEFH/DBF4/DMC1/EZH2/RFC4"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",56,0.545742458485449,1.5276038642666,0.0178061061152967,0.0684850235203721,0.0490208589408979,3581,"tags=50%, list=28%, signal=36%","PLK1/PLK4/MCM5/UTP20/DUSP2/SORD/MCM4/TMEM97/DCTPP1/NOC4L/NPM1/RRP9/SLC19A1/PRMT3/IMP4/NOLC1/LAS1L/WDR74/RRP12/FARSA/HSPD1/PUS1/IPO4/TCOF1/HSPE1/PA2G4/MYBBP1A/GRWD1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",132,0.470292342253455,1.44228714412891,0.0202733056034564,0.0724046628694872,0.051826495527633,2595,"tags=42%, list=20%, signal=34%","CDC20/MAPT/KIF20A/TOP2A/PRKAR2B/GINS2/SLC2A8/FKBP5/TFAP2C/PLK4/FABP5/SEMA3B/CD9/CXCL12/CDC6/KRT19/XRCC3/DUSP2/GALE/CISH/CXCL14/ISG20/HR/CELSR2/RNASEH2A/EMP2/GAL/ST6GALNAC2/LAMC2/SORD/STIL/SCARB1/PTGES/IGFBP4/PRLR/CA12/CD44/MEST/SLC29A1/FOS/RAPGEFL1/ITPK1/PDZK1/SLC26A2/ADD3/PAPSS2/PERP/IDH2/PPIF/MICB/PKP3/ATP2B4/TSPAN13/SLC22A5/IMPA2"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",51,-0.401234983094864,-1.43321534916168,0.0255619665582984,0.085206555194328,0.0609899552969927,4080,"tags=63%, list=31%, signal=43%","BMPR2/CDK9/TGIF1/PPM1A/BMPR1A/XIAP/FKBP1A/JUNB/WWTR1/RHOA/BCAR3/APC/SKI/ACVR1/SLC20A1/SMURF2/FNTA/RAB31/MAP3K7/HIPK2/PMEPA1/THBS1/ENG/ID2/SPTBN1/SMAD7/TGFBR1/IFNGR2/SKIL/SERPINE1/KLF10/LTBP2"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",192,0.430010940869808,1.3507888568304,0.0353847213385042,0.110577254182826,0.07915003457297,4216,"tags=46%, list=32%, signal=31%","CDC20/CDC45/CCNA2/MCM5/MAD2L1/MCM2/TYMS/RFC4/MCM7/MCM6/MCM4/CDK2/SNRPA/KPNA2/HNRNPA3/GOT2/NHP2/FBL/RANBP1/MRPL23/TRA2B/SRSF2/HNRNPA2B1/CTPS1/HNRNPA1/SRPK1/NPM1/TRIM28/SNRPA1/CCT2/RRP9/CAD/NME1/EXOSC7/CCT5/RUVBL2/C1QBP/CSTF2/SRSF3/NOLC1/SMARCC1/SF3B3/RRM1/SNRPD1/TARDBP/HNRNPC/HNRNPD/EIF3J/RPS2/SRSF1/RPL22/MRPL9/SNRPB2/STARD7/PRPF31/HSPD1/EIF4E/PSMA6/PCNA/IMPDH2/HNRNPR/SERBP1/CCT4/SNRPG/ILF2/HSPE1/PA2G4/SNRPD3/CYC1/SLC25A3/ODC1/SNRPD2/POLE3/PHB2/VBP1/PSMB3/NCBP1/XRCC6/DHX15/HSP90AB1/MYC/PSMB2/GNL3/CCT7/ERH/PSMC4/ORC2/RPS3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",145,0.421043023163939,1.30007630790741,0.0599571734475375,0.176344627786875,0.126225628310605,2034,"tags=28%, list=16%, signal=24%","SLC7A2/WWC1/KRT18/MAPT/GFRA1/AR/FKBP5/ZNF185/TUBB2B/TFAP2C/PMAIP1/RASGRP1/TGIF2/SEMA3B/MLPH/TGM2/CXCL12/THSD4/KRT8/RHOBTB3/KRT19/CLDN7/ELOVL2/CISH/HR/CELSR2/SCARB1/TMEM164/PTGES/IGFBP4/CA12/PODXL/CD44/FOS/RAPGEFL1/ASB13/ITPK1/PDZK1/SLC26A2/PEX11A"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",152,0.402863957074738,1.24680413027243,0.107332624867163,0.282454275966217,0.202177797533714,2627,"tags=34%, list=20%, signal=27%","HLA-G/GBP4/IRF5/CCL2/PTGS2/TRIM14/ICAM1/IFITM2/IL15RA/PSMB9/CASP1/ARID5B/OAS3/CD40/VCAM1/ISG20/LYSMD2/PARP12/SOCS3/CD274/BST2/SECTM1/GCH1/SOD2/IFIH1/PLA2G4A/NLRC5/RAPGEF6/PSME2/PARP14/NMI/NAMPT/ISOC1/PSMB8/SP110/DDX60/MYD88/PDE4B/PSME1/MT2A/IRF2/TAP1/IFITM3/RIPK2/SAMHD1/NFKB1/TRIM25/MVP/UBE2L6/TRIM21/NUP93"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",150,-0.265549581317546,-1.12365382755875,0.102028851700254,0.282454275966217,0.202177797533714,2645,"tags=32%, list=20%, signal=26%","TFRC/YPEL5/RAD23A/TMEM9B/MGST3/GAPVD1/UROS/DCUN1D1/OPTN/KLF3/NR3C1/CLCN3/SDCBP/ASNS/HAGH/LAMP2/SLC2A1/HTRA2/BPGM/RCL1/ABCB6/SIDT2/PGLS/ADIPOR1/OSBP2/MBOAT2/ATP6V0A1/NARF/RIOK3/NFE2L1/FTCD/TRIM58/TCEA1/SLC6A9/BACH1/P4HA2/BNIP3L/CLIC2/NEK7/CDR2/ERMAP/GCLC/SLC7A11/ALDH6A1/PPP2R5B/MXI1/RHCE/SNCA"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",30,-0.421657121229507,-1.33606408528894,0.118110236220472,0.295275590551181,0.211355159552424,1552,"tags=40%, list=12%, signal=35%","ITGAV/CCND2/FSTL1/COL3A1/TIMP1/LUM/APP/STC1/POSTN/SPP1/VEGFA/VCAN"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",79,0.418416864483571,1.21983302241354,0.180974477958237,0.430891614186278,0.308427681733336,1274,"tags=13%, list=10%, signal=11%","ALDH1A1/CYP7B1/AR/ACSL5/LIPE/DIO2/HSD17B6/CYP27A1/EPHX2/DHCR24"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",82,0.401345026947348,1.17567498991351,0.216435185185185,0.470874678427049,0.337047138242519,2584,"tags=35%, list=20%, signal=29%","GBP4/TRIM14/IFITM2/PSMB9/CASP1/PARP9/LPAR6/ISG20/MOV10/PARP12/GMPR/BST2/IFIH1/PSME2/PARP14/NMI/GBP2/PSMB8/SP110/DDX60/PSME1/IRF2/TAP1/IFITM3/IFITM1/RIPK2/TRIM25/UBE2L6/TRIM21"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",114,0.384745401009588,1.16472956507724,0.226019845644983,0.470874678427049,0.337047138242519,1234,"tags=17%, list=9%, signal=15%","SLC7A2/SEMA4D/EREG/CCL2/PDPN/P2RX7/ICAM1/IL15RA/LYN/RASGRP1/CD40/TACR1/FZD5/KCNJ2/IL18/IL1R1/BST2/CXCL6/GCH1"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",151,-0.250140327897108,-1.06713959103433,0.216803807279816,0.470874678427049,0.337047138242519,1091,"tags=21%, list=8%, signal=20%","IKBKG/ITGB1/B4GALT1/SGCE/AMIGO2/CDH15/TSPAN4/BMP1/TMEM8B/SKAP2/RRAS/ATP1A3/NEGR1/PARD6G/PKD1/AMH/MMP2/INSIG1/CERCAM/FBN1/CDH6/ARHGEF6/PCDH1/ITGA9/TGFBI/ADAM23/CDH8/VCAN/NRXN2/CLDN11/ADAMTS5/CALB2"
