"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",62,0.268918549318169,1.03178258739965,0.359447004608295,0.492376599073534,0.269511401598145,2291,"tags=37%, list=18%, signal=31%","FABP5/GLDC/ERRFI1/ACAT2/CLU/PLAUR/EBP/FASN/TNFRSF12A/CYP51A1/HSD17B7/SCD/FDFT1/HMGCR/FADS2/DHCR7/PMVK/FDPS/ALCAM/STARD4/IDI1/SQLE/HMGCS1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",43,-0.360179378782127,-1.05792915291178,0.387978142076503,0.506970849176172,0.277499833233273,1355,"tags=26%, list=11%, signal=23%","CAT/FES/FTL/ABCC1/SOD2/SBNO2/GPX4/MBP/JUNB/HHEX/LSP1"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",68,-0.328145088033257,-1.04406842445846,0.395437262357414,0.506970849176172,0.277499833233273,1234,"tags=18%, list=10%, signal=16%","SCG5/MAP7/HSPA4L/GSTM3/ACE/HSPA2/HSPA1L/CCT6B/IL13RA2/SPATA6/SLC2A5/PCSK4"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",21,-0.406157226452262,-1.04801592859982,0.418535127055306,0.510408691530862,0.279381599574787,2941,"tags=43%, list=23%, signal=33%","TLE3/TLE1/LDB1/DPYSL2/PML/AMOT/PTCH1/VEGFA/L1CAM"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",134,-0.299277495930389,-1.0315628501751,0.41733181299886,0.510408691530862,0.279381599574787,1728,"tags=22%, list=14%, signal=19%","ACOX2/CPE/FOXC1/PDCD4/RPS6KA2/MEST/CISH/TNNC1/DUSP2/ZFP36/ALDH3B1/DNAJC12/HSPA4L/ASS1/LAMC2/BCL2/PLXNB1/IGFBP4/ISG20/FRK/PGR/MDK/PTGES/TPD52L1/ANXA9/IL6ST/SEMA3B/HR/FOS"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",142,-0.293476437528744,-1.02259692138526,0.438832772166106,0.522419966864411,0.285956192388941,2241,"tags=25%, list=18%, signal=21%","MAP6/CD83/GALM/HK2/P4HA1/SLC2A3/MYO1E/SWAP70/GBP4/FGL2/SLC1A5/SMPDL3A/CISH/NDRG1/PENK/COL6A1/AHR/SNX9/CAPN3/PLSCR1/GPX4/PTCH1/BCL2/BATF3/IFITM3/MUC1/PRKCH/NFKBIZ/CSF1/PTH1R/SOCS2/FLT3LG/DHRS3/MAP3K8/PIM1"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",29,-0.339682766009167,-0.931323780774853,0.561863173216885,0.653329271182425,0.35761181159459,1087,"tags=38%, list=9%, signal=35%","ADAM10/TMEM8B/AKAP7/SRPX/EFNA5/MDGA1/RTN4RL1/GSTM3/SULF2/SLC34A3/GAS1"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",147,-0.265723733687302,-0.930542411065636,0.615555555555556,0.69949494949495,0.382881446039341,1345,"tags=12%, list=11%, signal=10%","VCL/EXOC4/NRXN2/TNFRSF11B/CLDN11/LAMC2/ACTG2/ADAMTS5/MDK/ARHGEF6/CDH8/LAMA3/ITGB4/CDH3/VCAM1/SORBS3/ICAM1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",181,0.211320453023948,0.956851316515852,0.655913978494624,0.728793309438471,0.398918443061058,3304,"tags=30%, list=26%, signal=22%","ATP1B1/NDUFB6/MRPL35/COX17/COX7A2/ATP6V0B/NDUFA8/NDUFS2/TIMM50/TIMM8B/TIMM10/MDH2/IDH3A/MTRF1/ATP6V1D/FXN/CYC1/SLC25A5/PMPCA/HTRA2/MTRR/HADHA/ATP6AP1/SLC25A12/IDH3G/RHOT1/NDUFA9/SLC25A4/ATP6V0C/AIFM1/NDUFB3/COX11/MRPL15/RETSAT/ATP6V1H/SUCLA2/VDAC3/CS/LDHB/MPC1/HSPA9/IDH3B/PDHA1/TIMM13/PDHB/NDUFS3/MRPS15/HSD17B10/VDAC2/CYCS/COX8A/TIMM17A/UQCRFS1/SLC25A11"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",106,-0.258064532095461,-0.868491107197781,0.71767497034401,0.780081489504358,0.426991973202386,1323,"tags=10%, list=10%, signal=9%","NFYB/IGFBP1/CEBPB/VEGFA/CHAC1/ASNS/PSAT1/IFIT1/DDIT4/CCL2/ATF3"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",33,-0.274086088707531,-0.767685768868223,0.800859598853868,0.851978296653051,0.466346015010091,3182,"tags=33%, list=25%, signal=25%","CCND2/SKP2/GNAI1/DVL2/NOTCH1/FRAT1/DLL1/AXIN2/PTCH1/JAG1/JAG2"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",79,-0.232430388775661,-0.758452027021124,0.855733662145499,0.891389231401562,0.487918316135592,2016,"tags=13%, list=16%, signal=11%","CAT/ATXN1/HSD17B11/CRABP2/SOD2/SEMA3C/CEL/HSD11B2/DHRS3/ALDH1A1"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",125,-0.216855369343755,-0.746999721747079,0.913439635535307,0.932081260750314,0.510191847989645,1913,"tags=25%, list=15%, signal=21%","BCKDHB/ACOT2/SERINC1/HSDL2/HCCS/SDHD/ETFDH/ALAD/SLC22A5/ALDH3A2/UROS/AUH/GLUL/NTHL1/D2HGDH/HSD17B11/GSTZ1/PCBD1/ALDOA/ACADS/EPHX1/S100A10/ECI1/PTPRG/CD36/PSME1/UBE2L6/CEL/ACSS1/ALDH1A1/INMT"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",89,0.172945198006732,0.718126371563508,0.989247311827957,0.989247311827957,0.541482739105829,3170,"tags=28%, list=25%, signal=21%","TSPAN8/OCRL/YKT6/TMED2/CLCN3/ZW10/CLTC/RAB22A/CAV2/ANP32E/GOLGA4/RER1/LMAN1/GBF1/RAB14/GLA/COG2/ATP6V1H/ARF1/ARCN1/SCAMP3/GOSR2/PPT1/AP2M1/COPE"
