"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",125,0.491348623720043,1.60227094497966,0.00122228359721207,0.00509284832171696,0.00310931792273246,2584,"tags=34%, list=20%, signal=27%","PCSK9/SERPINB2/CD36/PLA2G4A/CFB/CD55/CFH/IL6/LGALS3/C1S/CTSO/CPQ/DPP4/C1R/CD59/CASP10/DOCK4/TIMP1/CLU/LGMN/TNFAIP3/LRP1/PLAT/SERPING1/FN1/RASGRP1/CBLB/LIPA/FYN/PSMB9/GNB4/CTSS/ADAM9/ANXA5/TIMP2/CD46/COL4A2/VCPIP1/CTSD/JAK2/LAMP2/AKAP10"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",146,0.47566956941798,1.56845451150358,0.00115292260939286,0.00509284832171696,0.00310931792273246,1583,"tags=23%, list=12%, signal=20%","FGL2/HLA-B/CSF2RB/VCAM1/IFI27/PLA2G4A/HLA-DMA/CFB/IFI30/SECTM1/AUTS2/CFH/HERC6/STAT4/IL6/C1S/HLA-A/TXNIP/STAT1/BANK1/C1R/SSPN/SAMD9L/NCOA3/B2M/TNFAIP3/LGALS3BP/DHX58/SERPING1/STAT2/IFIT3/APOL6/PSMB9"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",79,0.527449734476961,1.63433522971103,0.0024675725997319,0.00949066384512268,0.00579430003175911,2297,"tags=35%, list=18%, signal=29%","HLA-C/IFI27/OAS1/IFI30/HERC6/C1S/TXNIP/SAMD9/GBP2/SAMD9L/B2M/LGALS3BP/DHX58/PROCR/NCOA7/LPAR6/STAT2/IFIT3/TMEM140/PSMB9/UBA7/GMPR/PARP14/UBE2L6/GBP4/DDX60/IFITM3/IFITM1"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",65,0.551118076496008,1.64989416882467,0.00408278808144544,0.0145813860051623,0.00890231987683592,1819,"tags=35%, list=14%, signal=30%","EPHA5/FGF16/SERPINB2/CAMK1D/THNSL2/TENM2/ACTC1/RGS11/ADRA2C/THRB/BMPR1B/TGFB2/IDUA/IGFBP2/WNT16/PLAG1/MAGIX/COPZ2/NTF3/ITGB1BP2/EDN1/NR4A2/PDK2"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",56,0.552087913842955,1.61295334113537,0.0050022194518962,0.016674064839654,0.0101799553757888,1402,"tags=25%, list=11%, signal=22%","PLA2G2A/CSF2RB/A2M/CD36/IL6ST/IL6/STAT1/IL1B/MAP3K8/OSMR/LEPR/JUN/IL1R1/STAT2"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION","HALLMARK_COAGULATION",81,0.508374226705053,1.58108674831766,0.00591112059002741,0.0184722518438357,0.0112777958625523,1901,"tags=38%, list=15%, signal=33%","A2M/SERPINB2/COMP/CFB/CFH/THBD/PROS1/HTRA1/C1S/FBN1/CTSO/CPQ/DPP4/C1R/S100A1/ACOX2/KLF7/TIMP1/CRIP2/CLU/LGMN/LRP1/PLAT/SERPING1/FN1/PRSS23/MMP2/FYN/CTSK/BMP1/ADAM9"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",68,-0.377739100892977,-1.4755773508139,0.0169835973861097,0.0499517570179698,0.0304968621793921,1419,"tags=29%, list=11%, signal=26%","ARL4A/CAMK4/PARP2/TOPBP1/DMC1/RPL39L/HSPA2/TTK/BUB1/TLE4/CDK1/RFC4/NCAPH/EZH2/CDKN3/CCNB2/DBF4/KIF2C/NEK2/AURKA"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",138,0.442808261122647,1.4565895732794,0.0189790553415222,0.0527195981708949,0.0321867020411779,2672,"tags=36%, list=21%, signal=28%","GSTM1/IL1A/ERBB3/SATB1/ATF3/DCN/TGFBR3/TGFB2/IL6/HGF/LUM/CCND2/LGALS3/NEDD9/TXNIP/IL1B/PDCD4/CTH/BMF/FEZ1/TIMP1/JUN/CLU/PLAT/ANKH/IGFBP6/BIRC3/MMP2/BNIP3L/CAV1/EGR3/F2R/EMP1/GPX3/IER3/GSN/TIMP2/ROCK1/PDGFRB/IFITM3/BCL10/PTK2/DNAJC3/TIMP3/PEA15/MCL1/DDIT3/FAS/XIAP"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",94,0.463769014991661,1.46760377214833,0.0231168833339571,0.0608339035104133,0.037140698985305,1158,"tags=24%, list=9%, signal=22%","ITGB2/HLA-DMA/CD4/CDKN2A/CD7/SRGN/INHBA/HDAC9/STAT4/TGFB2/IL6/LIF/CCND2/HLA-A/CCL13/STAT1/IL1B/TLR3/IL12A/GBP2/GALNT1/B2M/TIMP1"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",111,0.422092318375507,1.35978130227365,0.0406320541760722,0.101580135440181,0.0620173458476892,1789,"tags=24%, list=14%, signal=21%","TNFSF15/MSR1/PCDH7/IL1A/ITGB8/RNF144B/KCNJ2/CD55/INHBA/IL6/LIF/IL1B/TLR3/TNFSF9/OSMR/PTGER4/TIMP1/SLC31A2/SGMS2/IL1R1/AHR/RASGRP1/ACVR2A/EDN1/ADM/ABCA1/HAS2"
