"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",146,0.310048823381342,1.01859319577638,0.436619718309859,0.60641627543036,0.395766411333498,1683,"tags=18%, list=13%, signal=16%","IRF6/GBP4/BATF3/SOCS2/CD79B/ITIH5/MYO1C/AGER/MAP3K8/CDC6/BMP2/ADAM19/F2RL2/CISH/SYNGR2/NFKBIZ/SMPDL3A/LRRC8C/IKZF4/IKZF2/PTCH1/CD44/FAH/TGM2/ETV4/AHCY"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",135,0.30319033239815,0.98949247117943,0.497624703087886,0.67246581498363,0.438872426620895,2903,"tags=24%, list=22%, signal=19%","BCAM/ZWINT/PRIM1/TYMS/RFC3/RFC4/HCLS1/FEN1/RAD51/POLD1/POLA2/LIG1/XPC/RAD52/POLL/POLA1/CDA/UPF3B/TARBP2/SSRP1/SF3A3/GTF2F1/NME1/RFC2/AAAS/DGUOK/ALYREF/CSTF3/PDE4B/POLR1C/POLE4/NME4/POLD3"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",16,0.415517374810636,0.95128050272445,0.535893155258765,0.705122572708901,0.460185257978441,23,"tags=6%, list=0%, signal=6%","ISL1"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",65,0.309614900121972,0.933661144714473,0.57012987012987,0.730935730935731,0.477031740189635,1333,"tags=20%, list=10%, signal=18%","EFHD1/DLK2/IGFBP2/KCND1/ITGB1BP2/TCF7L1/CELSR2/MFSD6/MSH5/DTNB/UPK3B/ATP6V1B1/CLSTN3"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",137,0.275100344141499,0.90110159668012,0.660777385159011,0.805826079462208,0.525907546596388,2144,"tags=25%, list=16%, signal=21%","CYP2S1/FBLN1/XDH/CYFIP2/VTN/SLC6A6/CDO1/NQO1/NINJ1/IL1R1/PEMT/GSTT2/ETS2/MTHFD1/CYP27A1/TMEM97/ABCC3/IGFBP4/PTGR1/CYP2E1/FAH/CYB5A/CDA/MAOA/AHCY/NPC1/CNDP2/CASP6/APOE/ALAS1/PAPSS2/GSR/POR/JUP"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",127,0.278452965780127,0.900097005168209,0.655875299760192,0.805826079462208,0.525907546596388,2577,"tags=17%, list=20%, signal=13%","ALDH1A1/ACSS1/ACSL5/GLUL/G0S2/HSD17B7/MAOA/DHCR24/CPT2/FH/PCBD1/NTHL1/PSME1/ACAT2/HADH/INMT/SLC22A5/GPD2/UBE2L6/D2HGDH/HSD17B10"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",90,0.274799183699075,0.85815236848447,0.69837296620776,0.831396388342571,0.542595537655152,195,"tags=3%, list=1%, signal=3%","SH3GL2/KRT18/TPD52"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",41,0.292840515101406,0.812678029153488,0.74025974025974,0.860767139836907,0.561763817577771,2206,"tags=17%, list=17%, signal=14%","HHEX/FES/NQO1/SOD2/G6PD/GSR/GLRX"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",33,0.288711295646812,0.777499280827634,0.790560471976401,0.884926531286115,0.577530999365675,1393,"tags=15%, list=11%, signal=14%","DLL1/SKP2/NKD1/PTCH1/FRAT1"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",28,0.286591920417036,0.757930605908398,0.796433878157504,0.884926531286115,0.577530999365675,1800,"tags=18%, list=14%, signal=15%","DLL1/FZD5/WNT2/DTX4/ARRB1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",63,0.250754206401547,0.750942829423245,0.863157894736842,0.938215102974828,0.61230880404673,656,"tags=10%, list=5%, signal=9%","PPARG/FABP5/TM7SF2/SEMA3B/CD9/CXCL16"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",171,0.230745716636034,0.76967666147237,0.90249433106576,0.956147852527556,0.624012282702195,1866,"tags=16%, list=14%, signal=14%","ITIH5/UCP2/PPARG/C3/CDKN2C/SOWAHC/LIPE/FZD4/MYLK/PEMT/SNCG/SCARB1/NABP1/UQCRC1/STOM/GPHN/ENPP2/SLC25A10/COQ3/FAH/PPP1R15B/TKT/PIM3/EPHX2/CPT2/APOE/RTN3"
