"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_DOUBLE_STRAND_BREAK_REPAIR","GOBP_DOUBLE_STRAND_BREAK_REPAIR","GOBP_DOUBLE_STRAND_BREAK_REPAIR",260,-0.536408809829816,-2.54236247809217,0.00156494522691706,0.00224102713743799,0.000147435995884078,2845,"tags=44%, list=22%, signal=35%","KDM1A/DPF2/LIG3/ERCC1/RBBP8/RAD21/GEN1/NABP2/MSH2/PRKDC/KAT5/ATRIP/SLX4/FANCB/UBE2N/OGG1/CSNK2A2/INIP/NHEJ1/CHEK2/EID3/SPIRE2/PIAS4/C1QBP/PPP4C/VPS72/UIMC1/SMC6/CSNK2A1/MUS81/MCM9/RUVBL1/SENP3/PNKP/NSMCE4A/SMARCA4/TOP3A/YEATS4/XRCC6/MMS22L/FUS/NUCKS1/ARID1A/PRMT1/PARP2/DCLRE1A/AGER/BRIP1/PRPF19/HMGA2/DPF1/RNF126/POLA1/FANCM/RPA1/SKP2/TOPBP1/RMI1/BLM/DNA2/XRCC1/BRCA2/DMC1/SFPQ/PARPBP/RNF138/SETMAR/ACTL6A/RUVBL2/HMGB2/POLQ/DDX11/RAD54B/WRAP53/MAD2L2/RTEL1/BRCA1/MCM6/DCLRE1B/FIGNL1/PARP1/MCM2/CDC7/RFWD3/HMGB1/ESCO2/TDP1/MCM8/FANCD2/GINS4/FOXM1/TIMELESS/AUNIP/RAD51/RAD51AP1/RAD51D/XRCC2/MCM4/PLK1/RECQL4/GINS2/DPF3/MCM3/TRIP13/MCM7/RMI2/MCM5/TONSL/XRCC3/FEN1/UHRF1/EME1/CDCA5/RAD54L/CDC45"
"REACTOME_DNA_REPAIR","REACTOME_DNA_REPAIR","REACTOME_DNA_REPAIR",257,-0.504327734809303,-2.38382604609413,0.0015625,0.00224102713743799,0.000147435995884078,2836,"tags=45%, list=22%, signal=35%","NEIL2/BARD1/ASCC3/LIG3/ERCC1/RBBP8/MDC1/NPLOC4/POLR2E/SPRTN/GEN1/MNAT1/ASCC2/CUL4A/SUMO2/MSH2/PRKDC/KAT5/ATRIP/POLR2C/SLX4/TFPT/FANCB/MCRS1/UBE2N/SUMO3/OGG1/COPS3/RAD23A/NHEJ1/BAP1/CHEK2/PIAS4/PPP4C/UIMC1/GTF2H4/MUS81/ALKBH3/COPS6/RUVBL1/PNKP/NTHL1/TOP3A/XRCC6/APEX1/INO80E/MUTYH/UNG/RFC1/PARP2/DCLRE1A/POLD2/BRIP1/MSH6/PRPF19/FANCF/RAD9A/FANCM/RPA1/NEIL3/TOPBP1/RMI1/BLM/ACD/DNA2/USP1/POLR2I/XRCC1/BRCA2/TIPIN/ACTL6A/PCNA/NEIL1/PAXIP1/FANCI/POLD3/POLE3/POLQ/FANCE/FANCC/MAD2L2/FANCA/RTEL1/BRCA1/DCLRE1B/FIGNL1/PARP1/FANCG/TDP1/RFC3/CLSPN/EXO1/FANCD2/POLD1/TIMELESS/CCNA2/RAD18/RAD51/RFC2/RFC4/UBE2T/RAD51AP1/POLE2/RAD51D/XRCC2/KPNA2/POLE/RFC5/DTL/LIG1/RMI2/XRCC3/CDK2/FEN1/EME1"
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING","GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING","GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",61,-0.44761281570185,-1.70005156961155,0.00161073825503356,0.00224102713743799,0.000147435995884078,1714,"tags=28%, list=14%, signal=24%","PNKP/XRCC6/DCLRE1A/PRPF19/HMGA2/POLA1/TOPBP1/XRCC1/SETMAR/HMGB2/POLQ/WRAP53/MAD2L2/DCLRE1B/HMGB1/AUNIP/PLK1"
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR","GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR","GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",33,-0.55024415163168,-1.8277067924974,0.00173477255204318,0.0023130300693909,0.00015217303088098,1242,"tags=42%, list=10%, signal=38%","POLD2/POLA1/USP1/PCNA/POLD3/CDKN2D/RRM1/POLQ/MAD2L2/RFC3/POLD1/POLE2/POLE/DTL"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","KEGG_NUCLEOTIDE_EXCISION_REPAIR","KEGG_NUCLEOTIDE_EXCISION_REPAIR",42,-0.495795828040518,-1.74089469214874,0.00259179265658747,0.00329854400206159,0.000217009473819841,1395,"tags=33%, list=11%, signal=30%","RFC1/POLD2/RPA1/PCNA/POLD3/POLE3/RFC3/POLD1/RFC2/RFC4/POLE2/POLE/RFC5/LIG1"
"GOBP_NUCLEOTIDE_EXCISION_REPAIR","GOBP_NUCLEOTIDE_EXCISION_REPAIR","GOBP_NUCLEOTIDE_EXCISION_REPAIR",82,-0.399058024362686,-1.59745685303172,0.00268006700167504,0.00329854400206159,0.000217009473819841,3849,"tags=49%, list=30%, signal=34%","SMARCD1/RBX1/BRD7/PHF10/USP7/BCL7C/BCL7B/SMARCD2/SMARCB1/XAB2/KAT7/RPA2/ERCC3/DPF2/ERCC1/MNAT1/CUL4A/KAT5/SLX4/OGG1/RAD23A/GTF2H4/PNKP/SMARCA4/NTHL1/ELOF1/ARID1A/BRIP1/DPF1/POLA1/RPA1/POLR2I/BRCA2/ACTL6A/POLD3/FANCC/HMGB1/POLD1/POLE/DPF3"
"WP_NUCLEOTIDE_EXCISION_REPAIR","WP_NUCLEOTIDE_EXCISION_REPAIR","WP_NUCLEOTIDE_EXCISION_REPAIR",43,-0.491133217400251,-1.73386253020259,0.00284028839851431,0.00336626773157252,0.000221464982340297,1395,"tags=33%, list=11%, signal=29%","RFC1/POLD2/RPA1/PCNA/POLD3/POLE3/RFC3/POLD1/RFC2/RFC4/POLE2/POLE/RFC5/LIG1"
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",37,-0.512251019874776,-1.75016565278222,0.00362245924733347,0.00413995342552396,0.000272365356942366,2584,"tags=43%, list=20%, signal=35%","KAT5/FANCB/PIAS4/VPS72/RUVBL1/YEATS4/FUS/PRMT1/RNF126/SKP2/ACTL6A/RUVBL2/WRAP53/PARP1/TIMELESS/RAD51AP1"
"GOBP_DNA_REPAIR","GOBP_DNA_REPAIR","GOBP_DNA_REPAIR",522,-0.465673581018252,-2.28764079265021,0.00980392156862745,0.0108181203515889,0.000711718444183481,2845,"tags=40%, list=22%, signal=32%","KDM1A/DPF2/NEIL2/ALKBH1/BARD1/STUB1/ASCC3/LIG3/ERCC1/RBBP8/RAD21/MDC1/SPRTN/GEN1/MNAT1/ASCC2/NABP2/CUL4A/MSH2/EXOSC10/EGFR/PRKDC/KAT5/ATRIP/SLX4/TFPT/FANCB/MCRS1/UBE2N/MC1R/OGG1/REXO4/CSNK2A2/INIP/CSNK1E/APEX2/RAD23A/SF3B3/FAM111A/NHEJ1/UPF1/CHEK2/EID3/SPIRE2/PIAS4/HMGA1/C1QBP/PPP4C/PRMT6/TREX1/VPS72/UIMC1/GTF2H4/SMC6/CSNK2A1/SUPT16H/MUS81/ALKBH3/MCM9/KAT2A/RUVBL1/SENP3/PNKP/NSMCE4A/SMARCA4/NTHL1/TOP3A/YEATS4/XRCC6/ELOF1/APEX1/MMS22L/INO80E/FUS/TRIM28/MUTYH/NUCKS1/BCCIP/PIF1/ARID1A/UNG/TAF5/RFC1/PAGR1/PRMT1/PARP2/DCLRE1A/FZR1/AGER/TAF6L/POLD2/BRIP1/MSH6/PRPF19/FANCF/HMGA2/DPF1/RNF126/RAD9A/POLA1/FANCM/RPA1/NEIL3/SKP2/TOPBP1/RMI1/BLM/DNA2/USP1/POLR2I/XRCC1/TOP3B/BRCA2/DMC1/SFPQ/PARPBP/RNF138/SETMAR/ACTL6A/PCNA/NEIL1/PAXIP1/SMC1A/FANCI/POLD3/CDKN2D/RUVBL2/RRM1/HMGB2/POLQ/DDX11/PTTG1/FANCE/RAD54B/FANCC/WRAP53/SSRP1/MAD2L2/FANCA/TTF2/RTEL1/BRCA1/MCM6/MSH5/DCLRE1B/FIGNL1/PARP1/WDHD1/MCM2/CDC7/RFWD3/RNASEH2A/HMGB1/FANCG/ESCO2/TDP1/TICRR/RFC3/MCM8/CLSPN/EXO1/FANCD2/POLD1/GINS4/FOXM1/TIMELESS/RAD18/AUNIP/RAD51/CDK1/RFC2/RFC4/UBE2T/RAD51AP1/POLE2/ERCC6L/RAD51D/SUV39H1/XRCC2/POLE/MCM4/PLK1/RFC5/RECQL4/CHAF1A/DTL/LIG1/GINS2/DPF3/MCM3/TRIP13/MCM7/RMI2/MCM5/KIF22/TONSL/XRCC3/TRAIP/CDK2/NUDT1/FEN1/UHRF1/EME1/CDCA5/CHAF1B/RAD54L/CDC45"
"GOBP_POSTREPLICATION_REPAIR","GOBP_POSTREPLICATION_REPAIR","GOBP_POSTREPLICATION_REPAIR",31,-0.496189725047925,-1.62122694439662,0.015819209039548,0.0168738229755179,0.00111011993259986,1242,"tags=35%, list=10%, signal=32%","POLD2/USP1/PCNA/POLD3/POLQ/MAD2L2/BRCA1/POLD1/RAD18/POLE2/DTL"
