"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ZNF518B",31.0049868051217,-0.339574480936141,0.467070315413372,-0.727030748326634,0.467207119771659,0.558800981160237,"ZNF518B"
"AMOTL2",2180.12113789927,-0.339725588308144,0.17691154756387,-1.92031324685289,0.0548183441162433,0.0924944105198994,"AMOTL2"
"FAM57A",135.61171369676,-0.339919676348523,0.25490541956361,-1.33351294346921,0.182363530762471,0.25771355589124,"FAM57A"
"NVL",78.7100461631697,-0.340019970447746,0.317312157670846,-1.0715630089423,0.283916355595527,0.372348343566769,"NVL"
"TUBGCP6",193.107599457059,-0.340049993273073,0.223000316946885,-1.52488569491166,0.127287610494619,0.190118877004133,"TUBGCP6"
"LINC00094",129.123267242303,-0.340624568877222,0.226812776364409,-1.50178739635883,0.133152024343088,0.197558023080096,"LINC00094"
"GDF11",193.227774582031,-0.340670732691433,0.281945208127923,-1.20828701063388,0.226936883054119,0.309758576171787,"GDF11"
"MPP3",12.6722730615526,-0.340797138369381,0.645261678367263,-0.528153383030147,0.597392881791767,0.678329368596482,"MPP3"
"POLR2A",2849.06744037416,-0.340853184396425,0.151975048166375,-2.24282333520483,0.0249082090683012,0.0467607920091473,"POLR2A"
"TAF1B",99.6593632785048,-0.34115868142365,0.24005246028131,-1.42118385716129,0.155263316390907,0.225253813966362,"TAF1B"
"MFN2",786.269434527597,-0.341318742440421,0.175685877432112,-1.94277848299054,0.0520429287679234,0.0884553132813123,"MFN2"
"NIPSNAP1",324.514430249976,-0.341336344558736,0.289825993971008,-1.17772853939692,0.238904845424836,0.322576944777057,"NIPSNAP1"
"SYNE3",170.807826929103,-0.341722307580732,0.209174258624202,-1.63367285166127,0.102327561755968,0.158492504090721,"SYNE3"
"ANKRD50",233.994896481857,-0.341969190731074,0.292118945859737,-1.17065050239937,0.241739288669253,0.325596343400227,"ANKRD50"
"MAPK1IP1L",1724.70590278331,-0.342321656490681,0.123918958499877,-2.76246395736954,0.00573668952080523,0.012701075242561,"MAPK1IP1L"
"PLEKHO1",94.3124589219553,-0.342430330525096,0.329046739060915,-1.04067383102588,0.298026952495001,0.387605339359213,"PLEKHO1"
"FAM127B",313.186559396165,-0.342466004389171,0.379401492181281,-0.902648016538476,0.366712733928306,0.459142828897233,"FAM127B"
"SPECC1L",169.676188685347,-0.342530289589723,0.280790931350177,-1.21987661048266,0.222511653693974,0.304848514932819,"SPECC1L"
"STRADA",152.571478203217,-0.342643292013539,0.248527373633337,-1.37869437480579,0.167989004608956,0.240494780385968,"STRADA"
"TNFAIP1",751.505831000641,-0.342907186270457,0.130407461053911,-2.62950588485652,0.0085509051904696,0.0181763000805397,"TNFAIP1"
"POLR2J3",68.5139151160601,-0.343310791053653,0.480346684036717,-0.714714606060256,0.474785410558913,0.566353231413169,"POLR2J3"
