"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","log10padj","gene"
"PIK3CD",116.674271462128,0.188249656881338,0.224761363488255,0.83755345651823,0.402281542298426,0.803935839520344,0.0947786100253642,"PIK3CD"
"PIK3IP1",90.3826448911496,-0.478813626529462,0.241511305227188,-1.98257231096923,0.0474152227964566,0.318470986076785,0.496930127412505,"PIK3IP1"
"PIK3R1",365.652513505849,-0.0201387895833941,0.191489893409734,-0.105168942468952,0.916241754344455,0.98175538265295,0.00799670895230786,"PIK3R1"
"PIK3R2",963.522069967595,0.309439730414754,0.190624731479458,1.62329267568358,0.104526854522871,0.471808603087515,0.326234144333486,"PIK3R2"
"PIK3R3",49.1457360006949,0.228895574102244,0.32354716367509,0.707456593042812,0.479282778391919,0.845231724748505,0.0730242105967188,"PIK3R3"
"PIK3R4",69.7963512896668,0.172852042643197,0.297261661237016,0.581481116414054,0.560916241551377,0.883964551237043,0.0535651507231573,"PIK3R4"
"PIKFYVE",251.064618675035,-0.316848800627827,0.233199414648865,-1.35870324162226,0.174240644489267,0.594260017591992,0.226023488525732,"PIKFYVE"
"PILRB",95.486371935097,-0.113024938878213,0.252098845011572,-0.448335806032848,0.653910863048149,0.916491159501529,0.0378717198978588,"PILRB"
"PIM1",122.854385526222,-1.67908308663216,0.284050616594786,-5.91121084953483,3.39601987783714e-09,5.10777561149933e-07,6.29176818987929,"PIM1"
"PIM2",48.4402792366543,0.0358872134492383,0.36470384011853,0.0984009749871975,0.92161390051097,0.982754052925017,0.00755515645283294,"PIM2"
"PIM3",222.430403003833,-0.0267738192380857,0.211084016222807,-0.126839633417932,0.899067326126069,0.977987304876383,0.00966678269493276,"PIM3"
"PIN1",497.28582961991,0.225214257282416,0.203164080192809,1.10853383663431,0.267631334368733,0.703043387998527,0.153017871869393,"PIN1"
"PIN4",12.4857696280376,-0.117302454870316,0.516580685288389,-0.227074798208589,0.820365580321372,0.962334658867366,0.0166738726348689,"PIN4"
"PINK1",1112.7224266614,0.038223762729041,0.23944791286139,0.159632891647578,0.873170267434348,0.975746875797498,0.0106628305935539,"PINK1"
"PION",4.04980992646305,-0.839729053933836,0.816357826302777,-1.02862865630493,0.303654206710175,0.737398867683137,0.132297533612657,"PION"
"PIP4K2A",172.188109302098,0.218190782765811,0.196254469981042,1.11177484409343,0.266234970466928,0.702558171226693,0.153317710715646,"PIP4K2A"
"PIP4K2B",1260.53511849971,0.224914811267982,0.216070813671241,1.04093101445065,0.297907566326642,0.733534241467704,0.134579608428219,"PIP4K2B"
"PIP4K2C",350.703445793943,0.122794225152512,0.172025907612949,0.713812395216624,0.475343193950878,0.843357671110444,0.0739882004097093,"PIP4K2C"
"PIP5K1A",64.0825811023954,-0.292838979095379,0.280020289541172,-1.04577771694762,0.295663671441278,0.731965246067777,0.135509538886012,"PIP5K1A"
"PIP5K1C",1178.91418800515,-0.077863942390419,0.194266666461497,-0.400809587196224,0.6885603198037,0.925946895199569,0.0334139202112989,"PIP5K1C"
"PIP5KL1",4.50270641326114,-1.65429804821976,0.805319776438106,-2.0542126204036,0.0399551174513233,0.292294704041701,0.534179053360667,"PIP5KL1"
"PIR",53.8138902876087,-0.365211430877575,0.294218159673363,-1.24129466135954,0.214496916151977,0.646458501589714,0.189459348755818,"PIR"
"PISD",10.5935016854954,-0.334124133893927,0.546065704588131,-0.611875331277103,0.540620244075523,0.873613447077264,0.0586806897188854,"PISD"
"PITHD1",215.6468271788,0.317731537746225,0.209171202049249,1.5190023035361,0.128761916151159,0.521784377743629,0.282508927844657,"PITHD1"
"PITPNA",516.640805817087,0.170149813289577,0.144954610051411,1.17381443218143,0.240469361970096,0.678902775224625,0.168192416009249,"PITPNA"
"PITPNB",800.396428609235,0.195549523196392,0.230456479728609,0.848531242977745,0.396142180400672,0.80180395821565,0.0959318041256918,"PITPNB"
"PITPNC1",66.64449351501,0.0631617501877609,0.232705756310287,0.271423239326928,0.786065530269882,0.951190408143506,0.0217325378167725,"PITPNC1"
"PITPNM1",232.625503815311,0.0788482535327445,0.169880077074021,0.464140674355761,0.642546962026399,0.912538030377869,0.0397490271026273,"PITPNM1"
"PITPNM2",77.5279206198933,-0.30446724854401,0.216242041988416,-1.40799284794175,0.159133187801511,0.573933398425432,0.241138501982734,"PITPNM2"
"PITPNM3",47.4852191828645,-0.162813163411118,0.395722504602784,-0.411432661820803,0.680755308333817,0.923383452033326,0.0346179127121132,"PITPNM3"
"PITRM1",495.041841508249,0.227587979736097,0.225581631091408,1.00889411356316,0.313025418561464,0.744915219641583,0.127893152402063,"PITRM1"
"PITX1",6.49435722055358,-0.700361878399945,0.687219239947169,-1.01912437500118,0.308143923527882,0.741013300447499,0.130173996799193,"PITX1"
"PITX2",33.2065730964038,1.049203284682,0.445642658287636,2.35436008014474,0.018554627607113,0.182854263017368,0.737894910177797,"PITX2"
"PJA1",22.5762330698219,0.572394851799091,0.402505905666471,1.4220781452916,0.155003566464614,0.566160578213458,0.247060373862481,"PJA1"
"PJA2",1100.89881386794,0.178569447173033,0.227804092582113,0.783872867027915,0.433114712062765,0.820431106312095,0.0859578818926621,"PJA2"
"PKD1",936.471320892948,-0.351668136500108,0.165845828437656,-2.12045210791844,0.033967936300928,0.264949335005362,0.57683716618122,"PKD1"
"PKD2",1447.16599060988,-0.123239251542138,0.182134976262362,-0.676636931967502,0.498636340619336,0.85374326160519,0.068672711081107,"PKD2"
"PKDCC",523.883312200134,-0.795683674277962,0.310914395817718,-2.559172830146,0.010492156442258,0.126365971869864,0.898369858163818,"PKDCC"
"PKI55",214.952259729641,0.13211227517493,0.188537832024094,0.700720241431685,0.483477621412643,0.846018873812651,0.0726199481888076,"PKI55"
"PKIA",95.0570460143742,1.3832938764951,0.245280046505872,5.63965106905663,1.70395101539096e-08,2.13145714143063e-06,5.67132339556543,"PKIA"
"PKIG",67.3442105432003,-0.799976321196746,0.27887555881126,-2.86857810202779,0.00412321385658524,0.0671811128443488,1.1727528064164,"PKIG"
"PKM",27.8938527824401,0.510100777598844,0.356626461616269,1.43035033151217,0.152616495924993,0.562082980408026,0.250199564728025,"PKM"
"PKMYT1",60.2094443585786,0.571147718916469,0.289938060556189,1.96989563157329,0.0488503332027635,0.323351371054696,0.490325293244074,"PKMYT1"
"PKN1",979.20644514313,0.099861944773468,0.276034802284153,0.361773022630201,0.717521653392739,0.933467150428932,0.029900960669877,"PKN1"
"PKN2",303.763149760104,0.0299750652941801,0.165014087411422,0.181651553297051,0.855856188160508,0.972340520358212,0.0121816155118374,"PKN2"
"PKN3",24.745888915351,0.48846472073991,0.337907928482763,1.44555566640049,0.148301868981688,0.555977985968738,0.254942404032286,"PKN3"
"PKNOX1",159.878864851188,0.0768027174465322,0.194224206107321,0.395433293232739,0.692523142509138,0.927131226285944,0.0328587914019654,"PKNOX1"
"PKNOX2",7.12217165803441,-1.01668272306618,0.625308957413419,-1.62588862835368,0.103973349647625,0.470824121665986,0.327141295110523,"PKNOX2"
"PKP1",16.7275774008852,2.43310224088619,0.48688050548148,4.99732935185006,5.81297399554341e-07,4.96223739592537e-05,4.30432246270101,"PKP1"
"PKP3",22.2624667589361,0.16786119778585,0.388276789054656,0.4323235447438,0.665506277145426,0.918902665619194,0.03673048863915,"PKP3"
"PKP4",193.319544751357,-0.209098086090489,0.214296143146546,-0.975743580916892,0.329191549685338,0.759468354377416,0.119490317661095,"PKP4"
"PLA2G12A",274.16133270415,0.335459868323442,0.190773342064573,1.75842109119153,0.0786758870600643,0.41178892814866,0.385325334523679,"PLA2G12A"
"PLA2G15",336.27581488755,0.153740446516621,0.198930559479591,0.772834736497054,0.43962019282939,0.824786980344413,0.0836582032158175,"PLA2G15"
"PLA2G16",216.608749589214,-0.484701870058784,0.285574558282475,-1.69728659644583,0.0896424900535107,0.439425648575214,0.357114597598499,"PLA2G16"
"PLA2G2A",8.81711276085147,-5.08887991096112,1.00867375649779,-5.04511977056902,4.53237365706163e-07,3.94910405402183e-05,4.40350142298867,"PLA2G2A"
"PLA2G4A",262.703595591897,0.220992239911398,0.186171481488859,1.18703594204692,0.235213443653176,0.67160887082851,0.172883576193267,"PLA2G4A"
"PLA2G4C",59.8719494923829,-0.506969512956407,0.253838582830283,-1.99721219407913,0.045802136959597,0.312622473445461,0.504979805131504,"PLA2G4C"
"PLA2G6",18.2109856722279,-0.672071742604999,0.407833510801608,-1.64790711112489,0.0993717339509939,0.459876368768079,0.3373589065323,"PLA2G6"
"PLA2R1",41.8948262422829,0.00494447214261284,0.367155933115887,0.0134669542192913,0.9892552499243,0.99794401369719,0.000893822664936191,"PLA2R1"
"PLAA",271.653304403291,0.288315786270809,0.253504725216686,1.13731918024158,0.255404879457877,0.69355920385395,0.158916460604205,"PLAA"
"PLAC9",139.125113363815,-0.516791426355609,0.242779645675963,-2.12864395990333,0.0332837285666209,0.261509096213114,0.582513200232822,"PLAC9"
"PLAG1",42.0205633483044,-0.453590591545846,0.32826007253328,-1.38180250813129,0.167032348733824,0.586823216336521,0.231492712607575,"PLAG1"
"PLAGL1",951.574834384617,0.111971033294649,0.236808873105389,0.472832929891175,0.636332378515577,0.910776398568687,0.0405882320140638,"PLAGL1"
"PLAGL2",65.4257344761045,-0.262320185255868,0.313189934005474,-0.837575403209744,0.402269211895932,0.803935839520344,0.0947786100253642,"PLAGL2"
"PLAT",4083.16963646226,0.252608888396538,0.223224119489635,1.13163796535109,0.257786671864697,0.695319558569296,0.15781555421966,"PLAT"
"PLAU",290.327684717569,-0.336850807665865,0.22783032365492,-1.47851612665956,0.139269683856645,0.541604171308176,0.26631799947589,"PLAU"
"PLAUR",1394.76171281469,0.578363818744881,0.157039637117753,3.68291616919114,0.00023058100319099,0.00722868584197261,2.14094064924148,"PLAUR"
"PLBD2",1379.92375720892,-0.219117516892785,0.186528249629221,-1.17471491491688,0.240108790247289,0.678794910714757,0.168261422478086,"PLBD2"
"PLCB1",96.9567945635098,0.0741844508603079,0.248246827144444,0.298833430072978,0.765067142258011,0.94467896239312,0.024715756093262,"PLCB1"
"PLCB3",368.983021250188,0.00830582926895889,0.27655270445345,0.0300334407699019,0.976040383315294,0.99615484289702,0.00167314933837166,"PLCB3"
"PLCB4",811.912473303795,0.38214324615444,0.175400362902469,2.17869130844918,0.0293546078700334,0.242079710071803,0.616041609455934,"PLCB4"
"PLCD1",303.738708978229,-0.177569900855717,0.22811033264029,-0.778438656418641,0.436310457178292,0.822002134803243,0.0851270545620612,"PLCD1"
"PLCD3",616.955792172338,0.0529767324949298,0.194470318801549,0.272415517295422,0.78530254264401,0.951049686804923,0.0217967931135738,"PLCD3"
"PLCD4",7.47637594260933,0.1478767377636,0.622334798026937,0.237616052054989,0.81217889931751,0.95879912296556,0.0182723718968234,"PLCD4"
"PLCE1",127.224130406279,-0.392577824215419,0.272540800483208,-1.44043689429028,0.149743831844228,0.55790346411801,0.253440941972557,"PLCE1"
"PLCG1",586.350967841595,0.3979416452246,0.209154086060634,1.90262429350406,0.0570895868798219,0.349961106569466,0.455980218909274,"PLCG1"
"PLCH2",13.8734965087103,1.14957631654399,0.521998090434056,2.20226153622149,0.0276468395089334,0.233638909937033,0.631454828666875,"PLCH2"
"PLCL1",32.4121425308759,0.483733959809898,0.322793573418542,1.49858609230326,0.13398104292569,0.532468227846232,0.273706301284015,"PLCL1"
"PLCL2",34.7960909104849,-0.317597575195466,0.411332548139143,-0.772118755572027,0.44004409470489,0.824959969496314,0.0835671247211645,"PLCL2"
"PLCXD1",117.006204115448,1.00693583745999,0.209707806747559,4.80161350727448,1.57392251388877e-06,0.000116286181523221,3.93447189012771,"PLCXD1"
"PLD2",141.654172502544,-0.564395954870719,0.215758055706369,-2.61587430894733,0.00889993126348886,0.112554285868787,0.948637963180335,"PLD2"
"PLD3",2880.68188045648,-0.22636113630098,0.25973015977674,-0.87152426385737,0.38346796338529,0.79407028590316,0.100141054967197,"PLD3"
"PLD6",24.3250064366891,0.42115801423979,0.390181105201514,1.07939110486213,0.280413414599438,0.716932500751759,0.144521731265232,"PLD6"
"BLOC1S6",517.36845787428,-0.0801759618595108,0.224553978475099,-0.357045385719592,0.721057829083899,0.934438877079289,0.0294491011501544,"BLOC1S6"
"PLEC",2217.10794222123,0.107807202701036,0.193648029161095,0.556717272920714,0.577720613541924,0.890981717711018,0.0501312072747764,"PLEC"
"PLEK2",89.4770237941913,2.02566764011608,0.27194708941004,7.44875646402597,9.42241189676857e-14,3.13270399746774e-11,10.5040806387409,"PLEK2"
"PLEKHA1",135.238180046647,-0.113916163932814,0.212362511323412,-0.53642313430419,0.591666146318604,0.894652146943005,0.0483457915316145,"PLEKHA1"
"PLEKHA2",531.04178996337,0.12957208651605,0.169014550960374,0.766632729429485,0.443299910188519,0.826786398777937,0.0826066764379222,"PLEKHA2"
"PLEKHA3",270.928273675187,0.305103202558115,0.177741195886719,1.71655873606572,0.0860598274207353,0.42975488523066,0.366779177778409,"PLEKHA3"
"PLEKHA4",255.093889173688,-0.691282027915113,0.253608169635416,-2.7257876940987,0.00641482451384499,0.0915761501784379,1.03821761797587,"PLEKHA4"
"PLEKHA5",51.9882311460436,-0.668224862047645,0.406443866222728,-1.64407663045274,0.100160374507932,0.461323924772837,0.335994021811871,"PLEKHA5"
"PLEKHA6",12.4867340118461,-0.525838739452243,0.495276475738157,-1.06170748099541,0.288368502108828,0.725457518049169,0.139388014262788,"PLEKHA6"
"PLEKHA7",13.5204943445036,-0.561683167144086,0.561017103560218,-1.00118724291941,0.316736292872861,0.748798450321951,0.125635063064452,"PLEKHA7"
"PLEKHA8",82.2282951338977,-0.0560421912955575,0.237529745584417,-0.235937571345734,0.813481113394333,0.959171291332152,0.018103828452385,"PLEKHA8"
"PLEKHA8P1",5.6298192611509,0.109616986905673,0.678045391062507,0.161666148536017,0.871568763364483,0.975726091656598,0.0106720814905477,"PLEKHA8P1"
"PLEKHB1",4.82279792346406,1.17162942312253,0.892559989416951,1.31266182331103,0.189296927223016,0.616324854121121,0.210190318412419,"PLEKHB1"
"PLEKHB2",1433.22810374831,0.370285187072319,0.190025481030207,1.94860807647926,0.051342246890182,0.331455261732529,0.479575082323734,"PLEKHB2"
"PLEKHF2",253.657666400495,0.131684003234862,0.320385431080314,0.411017451045869,0.681059738554501,0.923626957588833,0.0345033999631529,"PLEKHF2"
"PLEKHG2",931.998943599436,-0.0627110636667202,0.189494441159442,-0.330938803708519,0.740690710741032,0.939898493051285,0.0269190467067888,"PLEKHG2"
"PLEKHG3",40.0917263490601,-0.100374960240427,0.294431471527999,-0.340911111572128,0.733170499555614,0.938204174335347,0.0277026390857548,"PLEKHG3"
"PLEKHG4",383.54424364009,-0.509570286644886,0.209694695814591,-2.43005806448935,0.0150964041031787,0.161541850742657,0.791714945828102,"PLEKHG4"
"PLEKHG4B",3.92101349753315,-0.556180153750272,0.826488413203446,-0.67294367938509,0.500983122290578,0.854747683102072,0.0681620677379768,"PLEKHG4B"
"PLEKHG5",289.304527374564,0.775082317591054,0.161533700140427,4.79827006325768,1.60041895213717e-06,0.000117556354891285,3.92975388870306,"PLEKHG5"
"PLEKHH2",29.6720554364065,-0.526332721285828,0.328039690185425,-1.60447877812687,0.108608558616314,0.480520117294979,0.31828842558688,"PLEKHH2"
"PLEKHH3",45.8211923742235,-0.168142694272409,0.271059601513916,-0.620316319116911,0.535049553001758,0.871409537749727,0.0597776909352574,"PLEKHH3"
"PLEKHJ1",232.460052027252,0.179844221440515,0.243001984023436,0.740093634063374,0.459243181155112,0.835071725779172,0.0782762205974789,"PLEKHJ1"
"PLEKHM1",404.304136569895,-0.0634435198961465,0.160708742619359,-0.3947732952302,0.693010204854466,0.927248716948723,0.0328037589402801,"PLEKHM1"
"PLEKHM1P",281.320781546903,-0.176948415692902,0.169401858483232,-1.04454825512093,0.296231805626741,0.732692371238889,0.135078330292716,"PLEKHM1P"
"PLEKHM2",627.018067224447,-0.0611811931203939,0.191958615768166,-0.31872074548758,0.749938281827468,0.940979268309487,0.0264199448596443,"PLEKHM2"
"PLEKHM3",166.49916258436,-0.208739543720863,0.245007422607896,-0.851972325976935,0.394229451991279,0.801186038902375,0.0962666271274466,"PLEKHM3"
"PLEKHN1",39.5933661074056,0.167290068522746,0.373403891343067,0.448013725623034,0.654143290831569,0.916491159501529,0.0378717198978588,"PLEKHN1"
"PLEKHO1",96.4166829692165,0.0522512980768223,0.288603766576036,0.181048565986252,0.856329455705916,0.972569789948628,0.0120792246530717,"PLEKHO1"
"PLEKHO2",399.465179071106,-0.613393231267273,0.209049252910195,-2.93420436920087,0.00334403943880392,0.0579541759531532,1.23691526499686,"PLEKHO2"
"PLIN2",1110.18570229224,-0.109262290725169,0.20845274065944,-0.524158571288232,0.600168253161099,0.897553463203611,0.0469396730195256,"PLIN2"
"PLIN3",551.0119108993,0.114492672541587,0.279668042764897,0.409387756318782,0.682255123400696,0.923821164858931,0.0344120922343622,"PLIN3"
"PLK1",470.906293679223,0.46406005240014,0.247329265714176,1.87628443831805,0.0606162327308528,0.362092427575222,0.441180557471537,"PLK1"
"PLK1S1",53.6873368880562,-1.00686253815534,0.306839534123004,-3.28139768896833,0.00103293990833045,0.0233038621461551,1.63257209743897,"PLK1S1"
"PLK2",436.641876424106,0.437786288871899,0.186014997869006,2.35349995369832,0.0185976101878388,0.183087621618039,0.737341016947375,"PLK2"
"PLK3",142.37946172441,0.284535000345043,0.196106533682251,1.45092055324415,0.146801983984979,0.554356067450751,0.256211194737742,"PLK3"
"PLK4",42.2622376214302,0.216416251025367,0.337940625707464,0.640397260827426,0.521914363213794,0.864184717384868,0.0633934182077411,"PLK4"
"PLOD1",5084.02177496378,-0.184320744798594,0.171903750786651,-1.07223224598138,0.283615730275882,0.720676012933526,0.142259932809397,"PLOD1"
"PLOD2",1026.20342735265,-0.326638220710862,0.294444849072009,-1.10933582890078,0.267285334157051,0.703029919409648,0.153026191967355,"PLOD2"
"PLOD3",1627.4317328976,0.240558450547563,0.199840390965562,1.20375290192971,0.228685098454349,0.663135031350516,0.178398029062258,"PLOD3"
"PLP2",1178.06342080746,0.233081618193735,0.216556785580125,1.07630715689348,0.281789908922164,0.71828720285028,0.143701870975884,"PLP2"
"PLRG1",393.779111982967,0.0222294697248887,0.181208570846045,0.122673390232601,0.902365736200394,0.979040142723006,0.00919950083662249,"PLRG1"
"PLS1",8.28336242638481,1.50974236553047,0.601771435694002,2.50883022353717,0.0121131688092754,0.138872753844269,0.85738295236019,"PLS1"
"PLS3",6050.18069851662,0.269495109084721,0.235583439233526,1.14394759649289,0.252645370266583,0.691449979591834,0.160239231856893,"PLS3"
"PLSCR1",113.394420646523,-0.718210628027026,0.217486004723571,-3.30233032208157,0.000958850801136532,0.0219458714158676,1.65864716972496,"PLSCR1"
"PLSCR3",1409.62014166681,0.0364702243822553,0.166288141570359,0.219319453797757,0.82640120883999,0.964359220304228,0.0157611628438379,"PLSCR3"
"PLSCR4",314.086107667391,-0.859100764772881,0.208606435581403,-4.11828504896551,3.81702374177264e-05,0.00163472128656121,2.78655628216372,"PLSCR4"
"PLTP",65.916071048387,-0.664426610324424,0.273547720287476,-2.42892395383945,0.0151437083313809,0.161729172492532,0.79121163556786,"PLTP"
"PLXDC2",5.29277360166593,1.28293478926071,0.844891863516244,1.51846034345914,0.128898389395989,0.521784377743629,0.282508927844657,"PLXDC2"
"PLXNA1",1122.09371947972,-0.0610927250204335,0.18112130226474,-0.337302814503487,0.735888638232152,0.938573872438189,0.0275315396332786,"PLXNA1"
"PLXNA2",488.763316111399,0.609789996936744,0.234888735218964,2.5960802095013,0.00942940502568835,0.117139727723251,0.93129578977047,"PLXNA2"
"PLXNA3",1609.29403105922,0.217930879055532,0.146665301240826,1.48590619056983,0.137303935934565,0.538726064160649,0.268632012300127,"PLXNA3"
"PLXNA4",85.3639239487526,0.183354928600932,0.268541401853834,0.68278085738426,0.49474532749497,0.851299878505912,0.0699174285883824,"PLXNA4"
"PLXNB1",177.489700093265,-0.822297498011141,0.259622320124992,-3.16728352791569,0.00153870219274591,0.0316611783438954,1.49947292590043,"PLXNB1"
"PLXNB2",2887.5178199476,-0.360297279925706,0.2153800445368,-1.67284430041124,0.0943579512543309,0.449307063016177,0.347456754331877,"PLXNB2"
"PLXNB3",28.2926780480879,-0.417850443682913,0.411188526122292,-1.01620161346292,0.30953338824415,0.742339564744988,0.129397392077626,"PLXNB3"
"PLXNC1",119.624156064057,-1.3389595782599,0.342363212364991,-3.910932979658,9.19402837574224e-05,0.003272038154905,2.48518164070729,"PLXNC1"
"PLXND1",748.919229499699,-0.0429364465468213,0.23253033159739,-0.184648799371098,0.853504507649138,0.97196068208968,0.0123513028688476,"PLXND1"
"PM20D2",12.8733842496018,-0.592447412676858,0.530969572643376,-1.11578411118253,0.264514556569616,0.701110141069515,0.154213751075703,"PM20D2"
"PMAIP1",65.3985473571741,0.629098015983041,0.2604249714256,2.41565934533573,0.0157067483273339,0.164816493660745,0.782999329365726,"PMAIP1"
"PMEL",3.46050888676218,-0.744992911587202,0.85967358595201,-0.866599746416764,0.386161352525162,0.796301879784862,0.0989222590580862,"PMEL"
"PMEPA1",74.1664419691956,0.714827814408581,0.237028058147862,3.01579407937714,0.00256307259390594,0.0472193660443584,1.32587984794948,"PMEPA1"
"PML",427.146110422258,-0.487098042903037,0.264262017406254,-1.84323894778345,0.0652941306441974,0.374796022970827,0.426205026138016,"PML"
"PMM1",553.847887587025,0.107700452816109,0.227729955923329,0.472930547847508,0.636262729989867,0.910776398568687,0.0405882320140638,"PMM1"
"PMM2",421.622381314491,0.268121077888528,0.238235426599187,1.12544587392379,0.260400141116191,0.697898893267279,0.156207490380628,"PMM2"
"PMP22",584.543448144005,-0.526813706646763,0.157476033080597,-3.34535799728418,0.000821764267770117,0.0197379653213073,1.70469761839751,"PMP22"
"PMPCA",661.420256026635,0.324104442756992,0.17284757025015,1.87508821956791,0.0607805879431876,0.362725234815029,0.440422229476943,"PMPCA"
"PMPCB",542.069819559941,-0.161439521602428,0.23673271262034,-0.681948514066735,0.49527150722515,0.851389313151289,0.069871805496154,"PMPCB"
"PMS1",55.9025894054188,-0.396374853415289,0.287602198613115,-1.37820522696524,0.168139933907522,0.587304375169375,0.231136763834653,"PMS1"
"PMS2",93.0351350557253,-0.184005094925611,0.279458630837788,-0.658434110172166,0.510259223106145,0.859732426609708,0.0656366926265455,"PMS2"
"PMS2P1",110.555211328915,-0.12800037125335,0.201011625358812,-0.636780937544609,0.524267544491382,0.865377078273336,0.0627946123857848,"PMS2P1"
"PMS2P3",80.3573886757278,-0.37105374346494,0.238225214049076,-1.55757544366609,0.119333923582157,0.500743823594018,0.300384398790409,"PMS2P3"
"PMVK",281.639639782964,0.290307956732477,0.185109264042228,1.56830593128095,0.116809752378559,0.496225424193246,0.30432098834279,"PMVK"
"PNISR",911.679096274786,-0.168084955404028,0.13007470872195,-1.29221858004179,0.19628145900681,0.624639786673058,0.204370356669621,"PNISR"
"PNKD",24.8203369204298,-0.539467376418799,0.334452660364847,-1.61298575359008,0.106747602951888,0.476722946516139,0.321733943299528,"PNKD"
"PNKP",300.427373865545,-0.0756078493487657,0.200648481743788,-0.376817450556696,0.706309271405596,0.930216937264372,0.0314157571772343,"PNKP"
"PNMA1",84.1248439408246,-0.31974294408962,0.416961574314258,-0.766840312840516,0.443176464728411,0.826786398777937,0.0826066764379222,"PNMA1"
"PNMA2",719.126132663467,-0.448181898304717,0.219950423016434,-2.03764963103176,0.0415849847945289,0.298239235898441,0.525435222005551,"PNMA2"
"PNMAL1",18.7767627255244,-0.0914893452144654,0.373376901285577,-0.245032150889511,0.806431537221637,0.957921778982527,0.0186699526575753,"PNMAL1"
"PNMAL2",7.10520281748636,-0.98066445719709,0.635973784253706,-1.54198880752273,0.123076313446343,0.508613605861221,0.293612026245614,"PNMAL2"
"PNN",492.934739096539,0.0651338273280654,0.184313450789486,0.353386185593465,0.723798940902779,0.935065728894321,0.0291578600442785,"PNN"
"PNO1",261.750108440177,0.497363295605552,0.217837585481085,2.28318402679293,0.0224195306102284,0.205998799803364,0.68613530992354,"PNO1"
"PNP",294.660650171857,0.871956219959561,0.270417964785962,3.22447593542729,0.00126203462991112,0.0271165740039066,1.56676518151541,"PNP"
"PNPLA2",2039.56440707619,-0.262360506381996,0.213845304632726,-1.22687054940296,0.219871249241894,0.652384538027735,0.185496340594376,"PNPLA2"
"PNPLA3",56.7340854569356,-0.154158040387187,0.234856873790135,-0.656391434916828,0.511572299951671,0.859732426609708,0.0656366926265455,"PNPLA3"
"PNPLA4",46.6295003566187,0.242860290079277,0.39211664124188,0.619357263976631,0.535681028013041,0.871409537749727,0.0597776909352574,"PNPLA4"
"PNPLA6",952.790709915836,0.0260507127167862,0.139583889059317,0.186631228663616,0.851949779992418,0.971748056654675,0.0124463192174008,"PNPLA6"
"PNPLA7",4.22378660019672,-0.288244845386968,0.842773027750905,-0.342019542505059,0.732336185382595,0.938193321295087,0.0277076629844839,"PNPLA7"
"PNPLA8",39.2264400771237,0.193789484139079,0.29690983496895,0.652687992498953,0.513957445079238,0.860290761922923,0.0653547406671599,"PNPLA8"
"PNPO",228.865748408507,0.0624926350869323,0.211240300665024,0.295836707721935,0.767354788338394,0.945033911819796,0.0245526068854895,"PNPO"
"PNPT1",253.242482544448,0.0986841364652711,0.221017617787837,0.446498959915501,0.655236863737835,0.916771115360003,0.0377390784453795,"PNPT1"
"PNRC2",918.003591207593,0.0106320207811866,0.158376491444985,0.0671313064469536,0.946477171161909,0.989415483125759,0.00462129774840259,"PNRC2"
"POC1A",122.151454915839,0.547912095392399,0.234384610307209,2.33766242021713,0.0194047670942246,0.188006002659842,0.72582828435106,"POC1A"
"POC5",33.9568355820082,0.0690631144479479,0.312502832629282,0.220999962998341,0.825092461789045,0.963771548111578,0.016025898828056,"POC5"
"PODN",919.471873476275,-1.31690200107066,0.177930456728684,-7.40121744912245,1.34941549630828e-13,4.26212884508971e-11,10.3703734256059,"PODN"
"PODNL1",121.132754435962,-1.12636987003085,0.222254089589693,-5.06793765689647,4.02149064948053e-07,3.55297292765993e-05,4.44940810166145,"PODNL1"
"PODXL",4537.01212702942,1.98054602000601,0.158086095024731,12.52827467018,5.22878066138147e-36,1.65151037189734e-32,31.7821186944863,"PODXL"
"PODXL2",19.7941031463897,-0.084976074208564,0.458927943658692,-0.185162127045725,0.85310187363138,0.97196068208968,0.0123513028688476,"PODXL2"
"POFUT1",372.044069293932,-0.0610308061163395,0.220359218304516,-0.276960531018042,0.781810412721024,0.950643668692597,0.0219822398659699,"POFUT1"
"POFUT2",1280.04916155021,0.146002096647356,0.180323091726159,0.809669439724764,0.418130186660051,0.811287488522881,0.0908252215537278,"POFUT2"
"POGK",345.388375448035,0.257589762861995,0.239822145572628,1.07408664136059,0.28278385122884,0.719430361744897,0.143011237826896,"POGK"
"POGLUT1",190.698680958791,0.202945908461606,0.182728746965325,1.11064028967548,0.266723213256196,0.702591855139547,0.153296889113384,"POGLUT1"
"POGZ",501.366446873652,-0.00865530917305467,0.162478277844053,-0.0532705619969832,0.957516335009966,0.991360444728755,0.003768413430405,"POGZ"
"POLA1",73.6032675437365,0.110749459077289,0.313262558715488,0.353535575816686,0.723686962818091,0.935064541648984,0.0291584114647935,"POLA1"
"POLA2",212.500854469728,0.378106482114642,0.176869013419916,2.13777684854812,0.0325348588789519,0.258103404988997,0.588206266055984,"POLA2"
"POLD1",153.020190855281,-0.0169077642079228,0.211846518680322,-0.0798113856826543,0.936387268748526,0.986563155295208,0.00587510796041119,"POLD1"
"POLD2",1878.06098881714,0.2214305529913,0.229757806184498,0.963756386207346,0.335168077389045,0.763651151747812,0.117104988898348,"POLD2"
