"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"TTC1",498.226858939085,-0.197831139789275,0.2028917016241,-0.975057817573036,0.32953158108754,0.47392989439614,"TTC1"
"PLEKHB2",1306.09932605482,-0.197969043916952,0.209368254541365,-0.94555425487315,0.344375985818258,0.489908713823507,"PLEKHB2"
"TWSG1",3106.60032640719,-0.19808482326506,0.251773934949003,-0.786756672429902,0.431424321485783,0.572295804015949,"TWSG1"
"WRAP73",68.2296425953703,-0.198290439533751,0.323075290502751,-0.613759223818023,0.53937444620566,0.667127528771081,"WRAP73"
"RNF187",1623.87094304165,-0.198568783080445,0.320069332020549,-0.620393031181433,0.53499905934717,0.663507579612522,"RNF187"
"PEX26",275.46842928131,-0.199007799618392,0.227752825851452,-0.873788498010523,0.382233445402753,0.526301904698529,"PEX26"
"PCIF1",238.018269213101,-0.199057768097367,0.227116459419719,-0.876456812535554,0.38078174471673,0.52500255010221,"PCIF1"
"GOSR2",171.586112773333,-0.199082071761269,0.280145526468705,-0.710638053981234,0.477308555417929,0.614501333536254,"GOSR2"
"CLPTM1L",657.416391249256,-0.199363013611209,0.232123375547383,-0.858866596873666,0.390414120126247,0.534607854825442,"CLPTM1L"
"FAM48A",107.659824189738,-0.199546046391441,0.339575302838506,-0.587634155733465,0.556777879987541,0.681141919429148,"FAM48A"
"NUTF2",916.488475360927,-0.1997018757935,0.193443973027752,-1.03234994953733,0.301908209547544,0.444505975990079,"NUTF2"
"HSF1",726.770492017001,-0.199790383474406,0.227325941662808,-0.878871905304825,0.37947073328026,0.523968841620911,"HSF1"
"GZF1",122.600395513886,-0.199825619955095,0.257771740509689,-0.775203750263634,0.438219272504813,0.578954901869517,"GZF1"
"L2HGDH",24.079342604409,-0.199908113284118,0.479374546605038,-0.417018622911627,0.676664786167499,0.778274242557594,"L2HGDH"
"ILVBL",170.574980191341,-0.200040813882276,0.251558519095989,-0.795205881323956,0.426493751196854,0.56754033725902,"ILVBL"
"SNORA70F",8.91206684090715,-0.200299754157368,0.710992984187325,-0.281718327201658,0.778159500376261,0.853849405090362,"SNORA70F"
"C7orf50",1005.62202449131,-0.200592341306023,0.223988090910744,-0.895549136074189,0.370493611749745,0.515845795580474,"C7orf50"
"RPS28",9050.89312767753,-0.20064586694484,0.256272541442136,-0.782939388729413,0.433662705750411,0.574549890247257,"RPS28"
"GCN1L1",1076.77940462928,-0.200671419749173,0.183922006286172,-1.09106802280604,0.275242952208574,0.415154303123249,"GCN1L1"
"LAP3",675.828361204091,-0.200798334858275,0.217086626608619,-0.924968700261258,0.354982188797979,0.500453116682141,"LAP3"
"ZMYM1",208.326028635288,-0.200821695191177,0.252604230788853,-0.795005271938772,0.426610435481742,0.567576584201572,"ZMYM1"
"C7orf13",27.4882403737102,-0.200883659966746,0.537765135729122,-0.373552777262848,0.708737072687547,0.802442875321408,"C7orf13"
"TRIM65",118.42072733971,-0.200972314083842,0.29435373868503,-0.682757810319135,0.494759893058795,0.628780072382252,"TRIM65"
"ARL2",428.87372140105,-0.201003863522303,0.27640125526518,-0.72721762182107,0.46709265286642,0.605116360295785,"ARL2"
"RNF115",749.48570143113,-0.201190594313778,0.197907832182671,-1.01658732802488,0.309349784952462,0.452507851640351,"RNF115"
"MTMR10",474.035898624574,-0.201229377601605,0.203003304414271,-0.991261586515627,0.321557864964402,0.465801947752908,"MTMR10"
"PPP1R18",889.048923950801,-0.20123976272728,0.187024450853431,-1.07600777229384,0.281923780402384,0.42271912772763,"PPP1R18"
"WWC2",786.741144752099,-0.201571761736613,0.201062919453819,-1.00253076143615,0.316087317267509,0.45960863238336,"WWC2"
"SWSAP1",30.4740554831771,-0.201681440981236,0.412810436528112,-0.488557030382882,0.625155340547192,0.736798516612595,"SWSAP1"
"MSX2",37.6668509699927,-0.201830529052196,0.415821745663517,-0.48537752331865,0.627408573234942,0.738151682852012,"MSX2"
"DPH5",124.727075343956,-0.201833704945237,0.287393646032877,-0.702290074019757,0.482498282159383,0.618163193042266,"DPH5"
"RPE",968.972865279819,-0.201898331304112,0.20441084015922,-0.987708534179737,0.323295413689025,0.467518470274319,"RPE"
"DTX4",11.551155509406,-0.201907591001755,0.632114672179661,-0.31941608048036,0.749411018531501,0.832821558767499,"DTX4"
"UACA",1023.08683406874,-0.202119123888792,0.240910771274866,-0.838979190590799,0.401480987082959,0.545057253644612,"UACA"
"TXLNA",1527.83521288694,-0.202181668427155,0.220777469995496,-0.915771289666831,0.35978686490112,0.505262266511023,"TXLNA"
"CPEB3",9.37012229131987,-0.202236681109656,0.742246318921227,-0.272465724590706,0.785263942460069,0.858818061913883,"CPEB3"
"GABBR2",72.0172434595666,-0.202391722744957,0.294719536922582,-0.68672652264014,0.492255080083462,0.626397536241109,"GABBR2"
"ZNF823",25.6365164047676,-0.202519734604805,0.496445136792356,-0.407939809650128,0.683317865010121,0.783377328350808,"ZNF823"
"GYPC",301.108363033038,-0.202791793578755,0.252073181189877,-0.804495712798579,0.421110744329389,0.562618850014136,"GYPC"
"GRIK2",52.7841641571494,-0.202853495949288,0.345246959923846,-0.587560556634685,0.556827292619616,0.681141919429148,"GRIK2"
"UBR1",203.280420088574,-0.203052257283582,0.298923524645832,-0.679278278697407,0.496961556714345,0.630756987324908,"UBR1"
"CDK14",307.631045507557,-0.203063439951038,0.232087283554678,-0.87494427458882,0.38160422719753,0.525738394962691,"CDK14"
"SLAIN2",826.930988444942,-0.203191910737928,0.189290794909097,-1.07343788606048,0.283074693633209,0.423943938741923,"SLAIN2"
"ZNF121",168.957337090407,-0.203219232451485,0.338722941373332,-0.599957096580305,0.548534828818144,0.674952056673556,"ZNF121"
"SH3GL1P1",15.6037959724578,-0.203223591284958,0.623826808996777,-0.325769249339857,0.744598946109527,0.829867851503996,"SH3GL1P1"
"TADA2A",64.3246553311914,-0.203649055612115,0.33273451928264,-0.612046673279265,0.540506878011865,0.667858318454735,"TADA2A"
"PURB",256.422419915285,-0.203651960523086,0.237819696075243,-0.856329243893463,0.391815689911615,0.535967217012325,"PURB"
"TOB2P1",10.5443605270696,-0.203778064190754,0.710141757470771,-0.286954065222874,0.774147492336982,0.850623880973909,"TOB2P1"
"LIN37",141.528843826855,-0.203855101746797,0.256126210485144,-0.795916596589872,0.426080514032127,0.567287851823513,"LIN37"
"HEATR1",442.778169360816,-0.20388769011716,0.189023415919612,-1.07863721076689,0.280749486382015,0.421237435902385,"HEATR1"
"ZNF169",13.170015616546,-0.203926179321109,0.671688707682511,-0.303602214818682,0.761430964004821,0.841239693930982,"ZNF169"
"SNX11",158.255928277292,-0.204454498807735,0.245946168179956,-0.831297760484472,0.405805439434604,0.549458746598161,"SNX11"
"METAP2",820.433422951011,-0.204616267070384,0.242749582491441,-0.842910891834793,0.399278281541611,0.542879866192906,"METAP2"
"MAN2C1",78.5647386313654,-0.204891158375658,0.28946583424431,-0.70782501468802,0.479053930181272,0.61594624830055,"MAN2C1"
"CORO1B",1142.02187861059,-0.204928488930789,0.231370865387442,-0.885714320978255,0.375771489243785,0.520965257810015,"CORO1B"
"ARPC1A",1097.50699285253,-0.205117974678596,0.177834156680678,-1.15342282105518,0.248736878980422,0.383935749348155,"ARPC1A"
"ZNF37BP",56.783146573246,-0.205260587344778,0.354395377450728,-0.5791852840217,0.562464159340585,0.685314194142796,"ZNF37BP"
"ATG16L2",38.459435329198,-0.205484321473754,0.40656138589845,-0.505420161877053,0.613263760822448,0.726833245106246,"ATG16L2"
"P2RX4",190.665880884495,-0.205850964072049,0.241983884302025,-0.850680468518812,0.394946875735832,0.538837970325032,"P2RX4"
"SNAPC1",337.469878668685,-0.205869626297234,0.282750752198064,-0.728095768788705,0.466554963790199,0.604558816159018,"SNAPC1"
"C10orf137",100.358869716197,-0.205915687674378,0.307770121186979,-0.669056784590464,0.503459255692,0.636965548199299,"C10orf137"
"GAK",577.419734611536,-0.205929346370383,0.182255826197697,-1.12989170588712,0.258521859281951,0.395003722146309,"GAK"
"C20orf196",8.37782310420562,-0.205958705964297,0.780215697281744,-0.263976624261539,0.791797931187017,0.862926405213173,"C20orf196"
"STX8",157.533599867643,-0.206007454862365,0.255857012826811,-0.805166341099319,0.420723696922077,0.562457014393561,"STX8"
"DYRK2",19.1885561671342,-0.20609345071923,0.516324544509073,-0.399154858917633,0.689779102383807,0.78751228754524,"DYRK2"
"PTRH1",65.8017435416356,-0.206329577101246,0.336196513766495,-0.613717182220848,0.539402232166668,0.667127528771081,"PTRH1"
"USP49",17.8316848111533,-0.206643866687729,0.516131193487183,-0.400370815202163,0.688883416706988,0.786942045268883,"USP49"
"CHD8",425.612244010264,-0.20667633144981,0.191332290732279,-1.08019577175816,0.280055010859855,0.420549761934652,"CHD8"
"SNRPB2",351.486813141642,-0.206880866898854,0.297302889629702,-0.695858917336892,0.486517187657927,0.621854127159507,"SNRPB2"
"FTH1P3",4.18909232450298,-0.206892002123922,1.04647109740595,-0.197704458954268,0.843276300837479,0.898800666324721,"FTH1P3"
"ST3GAL1",231.842521745559,-0.207376639113908,0.225068266665632,-0.921394393737404,0.356844554686173,0.502390389471097,"ST3GAL1"
"SDHD",700.07785748577,-0.207409371465177,0.208491868577706,-0.994807964838565,0.31982967171332,0.463880955853,"SDHD"
"ITPK1",653.52600385691,-0.20746142237872,0.235045732172247,-0.882642796622606,0.377429297944981,0.522674525045691,"ITPK1"
"F8A1",398.028909847609,-0.207793717586021,0.256654984141649,-0.809622763730702,0.41815702080734,0.560324226698971,"F8A1"
"WDR13",668.639214004255,-0.208181699415536,0.342761948554708,-0.607365258288898,0.543608539103222,0.670817534910248,"WDR13"
"EIF1AY",180.295146180569,-0.208558615138774,0.367624425447399,-0.56731435862826,0.57050062339878,0.692314344191425,"EIF1AY"
"SLC25A39",849.688691160321,-0.208785918580235,0.183446793295768,-1.13812792706391,0.255067068267921,0.391137767446615,"SLC25A39"
"FOXK2",116.580855423485,-0.208979825567751,0.272085346682032,-0.768067182287369,0.442447272756702,0.582418663889151,"FOXK2"
"TRIB1",111.419038878959,-0.209207903737273,0.339309251527279,-0.616569995647329,0.537518390194769,0.665526428288957,"TRIB1"
"PAPOLA",633.52584240325,-0.209368325738083,0.260230712142331,-0.804548871324497,0.421080056716249,0.562618850014136,"PAPOLA"
"C17orf85",360.769448879336,-0.209655781748339,0.198997092135656,-1.05356203700412,0.292083477615073,0.433699709186018,"C17orf85"
"CXorf57",4.60748804976577,-0.210211398869496,0.978784611297816,-0.214767780820304,0.829948373906378,0.890188733031119,"CXorf57"
"XPO1",323.964995858538,-0.210379919573115,0.282077506171216,-0.745823098157346,0.455774284877729,0.594718429918081,"XPO1"
"INTS1",711.397257348649,-0.210426504083705,0.20278479445399,-1.03768383941356,0.299417271100529,0.442003557931467,"INTS1"
"MARCKS",1589.59462021422,-0.210746374479318,0.216709637472704,-0.972482705139785,0.330810464762746,0.474976310476752,"MARCKS"
"PIGS",535.104284802833,-0.210897133610186,0.22978938500694,-0.917784490366323,0.358731703635158,0.504115164525943,"PIGS"
"TPM3",5300.6399104805,-0.210900876477733,0.253004756821243,-0.833584629504585,0.404515090013457,0.548062454079298,"TPM3"
"ZIC1",410.357018472924,-0.2110622347935,0.257180729508726,-0.820676709319072,0.411830440694314,0.554598909470664,"ZIC1"
"UQCRQ",2394.00736707221,-0.211144767143801,0.17533702730352,-1.20422235046963,0.228503649524483,0.359437260301837,"UQCRQ"
"RDX",605.262792364692,-0.211385100205905,0.242137550031825,-0.872995948699909,0.382665285933649,0.526764390104573,"RDX"
"SETD9",25.9822900723921,-0.211461581045227,0.457229047896995,-0.462485010560538,0.643733549093672,0.751557704556976,"SETD9"
"PARK7",4487.70986752939,-0.211718727134713,0.18005283506879,-1.17586999979103,0.239646828729506,0.372374757468293,"PARK7"
"ZC3H18",327.0535948263,-0.211810386582458,0.257398971225819,-0.822887463666802,0.410571992369897,0.553197702003012,"ZC3H18"
"RAF1",424.963969830183,-0.211821349551917,0.235960080257295,-0.897699938569877,0.36934554222762,0.514699053081227,"RAF1"
"TMCO1",701.473649409566,-0.211847419413446,0.200399495721145,-1.0571255114745,0.290454309524972,0.431836415438311,"TMCO1"
"NSMCE1",493.344221285914,-0.211945682360166,0.190190314921508,-1.1143873569358,0.26511304488328,0.403036613873228,"NSMCE1"
"TBXA2R",107.278060761501,-0.212178289795369,0.301203592380353,-0.704434791492911,0.481162045734535,0.61762187947982,"TBXA2R"
"C18orf56",16.1485752881184,-0.212255496038835,0.568427334894622,-0.373408319777908,0.708844568299634,0.802492989856436,"C18orf56"
"DVL3",625.871532532594,-0.212358955793507,0.206525023960715,-1.02824806273308,0.303833155197343,0.446482706349651,"DVL3"
"CDC40",350.119178725681,-0.212487060153521,0.198047428268877,-1.07290996914658,0.283311512700623,0.424148449650066,"CDC40"
"TAP2",387.724626168124,-0.21263535105022,0.21021538135158,-1.01151185837631,0.311771508390622,0.455081991105003,"TAP2"
"LOC653501",8.83674139296633,-0.212965090379936,0.858100138123396,-0.248182095443634,0.8039935188336,0.871302006601091,"LOC653501"
"MRPS35",342.60708887122,-0.213415831222155,0.228663550973483,-0.933318101260938,0.350655751880601,0.49622793790329,"MRPS35"
"R3HCC1L",96.1110783162653,-0.213456027032706,0.278527232653497,-0.766373991509321,0.443453803657555,0.583259635425229,"R3HCC1L"
"LZTR1",728.770145948262,-0.213643190484324,0.325770922501648,-0.655808040950134,0.511947642068636,0.644748191474948,"LZTR1"
"H2BFXP",4.67230178184822,-0.213699174676661,0.955540589873522,-0.223642173803362,0.823035744762784,0.885707337978843,"H2BFXP"
"TSNARE1",27.7060971289555,-0.213866577734745,0.503063734120324,-0.4251281959506,0.670743224522918,0.773081669459663,"TSNARE1"
"SCAP",1094.79982947689,-0.21393345115369,0.247322243574851,-0.864998829306447,0.387039431339307,0.531707882997093,"SCAP"
"TRIM39",120.981786862477,-0.213995581109737,0.258116049856312,-0.829067317700173,0.407066316021007,0.55048864910401,"TRIM39"
"TMEM54",90.4772426565195,-0.214113704077841,0.301310296025655,-0.710608654606379,0.477326778504483,0.614501333536254,"TMEM54"
"G6PC3",1185.71512269016,-0.214286061072522,0.381481065050442,-0.561721355800942,0.574305881705407,0.693813988074566,"G6PC3"
"PIP4K2B",1218.75247828525,-0.214405102732984,0.248380724681766,-0.863211519362814,0.38802118132723,0.532365060780959,"PIP4K2B"
"UTP14A",164.501325747526,-0.214423160632125,0.257607366071178,-0.832364244479247,0.40520337784104,0.548819217521946,"UTP14A"
"PPP2R5D",543.608330542616,-0.214517773931354,0.250463148159685,-0.856484379069557,0.391729909628943,0.535967217012325,"PPP2R5D"
"AP3S2",379.921477975629,-0.214858070670632,0.206763276195556,-1.03915005906281,0.298734952657371,0.441304304990652,"AP3S2"
"ANXA2R",4.21681657279445,-0.215259910059479,1.02252131443331,-0.210518751072468,0.833262818320627,0.892249276688076,"ANXA2R"
"DTX2",98.3340496557683,-0.215587005369359,0.322862170348928,-0.667736963845489,0.504301510527606,0.637395724539971,"DTX2"
"TIMM17A",869.717562738728,-0.215797087763173,0.217380790100386,-0.992714616887344,0.320849049642945,0.464987471624827,"TIMM17A"
"YIPF1",212.116681202343,-0.215989002281444,0.22545454330465,-0.958015745061235,0.338054819094403,0.482978632859839,"YIPF1"
"SQSTM1",3454.27764358007,-0.216037033812471,0.211533630548731,-1.02128930162101,0.307117393586062,0.450072383602854,"SQSTM1"
"CLCF1",260.055472240232,-0.217051481492436,0.257088027188762,-0.844269116169576,0.398519039921184,0.542021769975324,"CLCF1"
"RUNDC1",235.262068434642,-0.21713489695237,0.230117180455733,-0.943584031936893,0.34538225528817,0.490790079706882,"RUNDC1"
"UFM1",53.2361040120299,-0.217246644838656,0.342852166281022,-0.633645244815483,0.526312366366918,0.656866447369224,"UFM1"
"KIFC2",55.0008902971689,-0.217470641365847,0.366013379244339,-0.594160360516959,0.552404862441276,0.677837029376379,"KIFC2"
"CDC14A",33.6374289516437,-0.217708489138968,0.398086160122025,-0.546887862346768,0.584455774989412,0.703397652004801,"CDC14A"
"HDAC2",938.668524897797,-0.217993813254451,0.257628765952492,-0.846154785737906,0.397466401335765,0.541272051963273,"HDAC2"
"HARS",556.930739280871,-0.218101255329016,0.180247112138431,-1.21001248087411,0.226274103759243,0.357088078196051,"HARS"
"ORMDL2",283.753351861767,-0.218332376383504,0.279800451384349,-0.780314596718039,0.435205723099313,0.575812743103981,"ORMDL2"
"TFB2M",158.182846619157,-0.218401267165871,0.279874771106144,-0.780353535628411,0.435182809237719,0.575812743103981,"TFB2M"
"GLUD1",916.780672660532,-0.218437305388184,0.241834549819231,-0.903251026586001,0.366392681895701,0.511919572903785,"GLUD1"
"PANK2",169.239283044958,-0.218535300017591,0.234224919396875,-0.933014730372479,0.35081236287349,0.496283546675673,"PANK2"
"ALG6",48.1240329169619,-0.218666826318955,0.396173038894049,-0.551947772441511,0.580984136572211,0.699883215684663,"ALG6"
"PPP4R2",498.219442173595,-0.218865332164597,0.209594709825408,-1.04423118477996,0.29637844221677,0.43874242507559,"PPP4R2"
"FSTL3",786.389026228191,-0.218900054155851,0.211987809104595,-1.03260680451604,0.301787942521404,0.444417588598183,"FSTL3"
"C5orf55",49.5494376840946,-0.218935671859065,0.37183426110687,-0.588799082707819,0.555996061269047,0.680635286347591,"C5orf55"
"ALG1",251.531819298008,-0.219055094871941,0.243815983521973,-0.898444358354382,0.368948696760561,0.514258968763128,"ALG1"
"GIGYF1",212.119287376307,-0.219171603321035,0.22513236076433,-0.973523320134619,0.330293275765902,0.474652574469489,"GIGYF1"
"APBA3",177.128151042225,-0.219195066947343,0.24855039426345,-0.881893861391376,0.377834206983695,0.522853987660023,"APBA3"
"BLOC1S3",43.3071634015406,-0.219233736316559,0.369746787686589,-0.592929387401167,0.553228409863695,0.678555245281435,"BLOC1S3"
"EIF2B2",334.893920287127,-0.219313325629205,0.219598365569859,-0.998701994252487,0.317939074321966,0.461613635993602,"EIF2B2"
"LOC284889",8.7221730108301,-0.219487558956778,0.900960904721482,-0.243614964652245,0.807529037314931,0.873836205027608,"LOC284889"
"PCBP2",7494.82613880142,-0.219496995170124,0.170832792385227,-1.28486452808873,0.198839628381152,0.325148012341864,"PCBP2"
"C16orf80",101.700993197838,-0.21952884858317,0.316178726548325,-0.694318846115087,0.487482274666686,0.622738319501176,"C16orf80"
"MAP3K14",72.0605469214044,-0.219902057602363,0.317022427649976,-0.693648267198169,0.487902816283182,0.623123139926524,"MAP3K14"
"CIAO1",784.292051273291,-0.220016122000641,0.237080706482009,-0.928022044751826,0.353396134594512,0.498771168164919,"CIAO1"
"KCMF1",603.018277773147,-0.220095694019861,0.275223872850333,-0.799696958481321,0.423886395584885,0.565315494574167,"KCMF1"
"KAZN",4.7441710978234,-0.220293036733419,1.21831297072261,-0.180818100132971,0.856510355439418,0.908045286929558,"KAZN"
"RTKN",65.4397023970951,-0.220314984373723,0.308503919281941,-0.714139985276421,0.475140622907996,0.612994363674341,"RTKN"
"ARHGEF4",49.8313858304427,-0.220759633149982,0.460823032772518,-0.479055119753439,0.63189941664297,0.741647599798015,"ARHGEF4"
"PDCD7",161.598697755961,-0.220956475790406,0.263111344960951,-0.839783156530928,0.401029979042509,0.544619739328891,"PDCD7"
"PRRX2",748.956784265808,-0.221242468257171,0.188730171364251,-1.17226867679875,0.241089203241372,0.37427071294633,"PRRX2"
"HTATIP2",63.2288759924947,-0.221589443495857,0.387603906627999,-0.571690428570749,0.567531719971407,0.690031141804668,"HTATIP2"
"APTX",179.775770604009,-0.221598678764936,0.265128263114743,-0.835816884105756,0.403257926486336,0.546722680448346,"APTX"
"GIPC2",7.25348263041476,-0.221677008978113,0.833165383661039,-0.266066033617522,0.790188353646971,0.861536116506332,"GIPC2"
"COA4",285.665561095184,-0.221729006124391,0.224264701875861,-0.988693290873417,0.322813226342719,0.46698081106981,"COA4"
"ZNF814",44.5322336984904,-0.221731552680845,0.421981995586418,-0.525452637790173,0.5992685696908,0.715794580512559,"ZNF814"
"GNAI3",920.841200581411,-0.221749889447175,0.270332866216622,-0.820284608936462,0.412053878315298,0.554840930472091,"GNAI3"
"ZNF281",112.708454350677,-0.222118328076527,0.340605153941803,-0.652128499836144,0.514318280080582,0.647027487361486,"ZNF281"
"CUL9",111.905427582058,-0.222299720348707,0.304609362822508,-0.729786236013493,0.465520859063367,0.603650273053356,"CUL9"
"PUS7",65.752423719971,-0.222342120801647,0.329518331555925,-0.674748866783189,0.499835332029942,0.63339093347898,"PUS7"
"DAGLA",63.8105028044205,-0.222777702366209,0.363019983808413,-0.613678894558548,0.539427537716112,0.667127528771081,"DAGLA"
"DGUOK",368.257512627588,-0.222847449359296,0.190984495054166,-1.16683529359854,0.243276891012621,0.377251591378442,"DGUOK"
"TMEM11",148.570275041726,-0.222912636403495,0.272240337963139,-0.818808256231586,0.412895819682371,0.555661451902453,"TMEM11"
"ISOC1",54.1643386795366,-0.222949970729039,0.457782660184749,-0.487021440783848,0.626243136746637,0.737408210961333,"ISOC1"
"NUDCD1",89.8063525799689,-0.223190424353651,0.393222925929537,-0.567592603676533,0.570311630562216,0.692217377913646,"NUDCD1"
"MAP2K7",573.158536319713,-0.223284201210197,0.271736115408242,-0.821694977403892,0.411250518442664,0.553935505153455,"MAP2K7"
"HRSP12",373.478519216385,-0.223516963925323,0.208579684988264,-1.07161425590368,0.283893327526258,0.424761981529439,"HRSP12"
"BATF3",27.4418320761016,-0.223519637886831,0.437454190188137,-0.510955530659569,0.609382195724143,0.723178365993557,"BATF3"
"PLOD3",1568.66457279308,-0.223606011345927,0.231208448439529,-0.967118688158187,0.333484704184728,0.477999670224899,"PLOD3"
"RPL9",379.957137764282,-0.223931686808114,0.190678439175024,-1.17439437713546,0.240237096434225,0.373176131070594,"RPL9"
"DBNL",2399.06261657155,-0.223976747755073,0.186577093293099,-1.2004514798782,0.229964045745974,0.361241948825617,"DBNL"
"TRIM25",456.126750763348,-0.223977661713157,0.210182234836725,-1.06563555139258,0.286588421771053,0.42769210497371,"TRIM25"
"SLC19A2",21.5178680515496,-0.224405202394366,0.499557984485196,-0.44920751817353,0.653281964548904,0.758605674086389,"SLC19A2"
"FAM84B",5.21504138624145,-0.22440664565582,1.0831911781922,-0.207171781098093,0.835875704639611,0.893765150187994,"FAM84B"
"LIMD1",450.418940835511,-0.224618236912305,0.27280658877562,-0.823360747701921,0.410302877664451,0.55310026368002,"LIMD1"
"PTP4A1",565.434744783911,-0.224645905632187,0.241131355273574,-0.931632907621314,0.351526270461932,0.496795088912292,"PTP4A1"
"ALG2",474.457678658064,-0.225303541266209,0.19902800043257,-1.132019317767,0.257626312947426,0.393967410244099,"ALG2"
"SNHG4",195.610912284095,-0.225697022253669,0.288686825972301,-0.781805756094058,0.43432873772724,0.575072467567858,"SNHG4"
"CBR1",484.554831918774,-0.226146634076215,0.209310587335727,-1.08043571495733,0.279948198908933,0.42050214136031,"CBR1"
"ZC3H14",254.793555375499,-0.226259602251747,0.219390329357344,-1.03131073696149,0.302395124897402,0.444898739864703,"ZC3H14"
"RFX5",321.738736821101,-0.226894593396765,0.215739692627575,-1.05170537064057,0.292934746197379,0.434556968321558,"RFX5"
"SCAMP5",13.7896226881915,-0.227047911067311,0.610053181191652,-0.372177243013151,0.709760888482275,0.803068207989722,"SCAMP5"
"COMMD9",131.439805884411,-0.227167528741339,0.269720426252221,-0.842233315058276,0.399657369264329,0.543270908807446,"COMMD9"
"ZNF354C",124.380113128702,-0.2274341716862,0.26612515824966,-0.854613570479635,0.392765112401026,0.536563904809307,"ZNF354C"
"SHB",255.484756285403,-0.227458963146212,0.235404039535113,-0.966249192645157,0.333919502768634,0.478249905161578,"SHB"
"LEO1",322.336120327612,-0.227572714119058,0.235358224571344,-0.966920593208646,0.333583731092948,0.47803874563015,"LEO1"
"DDX24",1072.04488539631,-0.227810133038199,0.179081208753703,-1.27210517855904,0.203335751474951,0.33025289130226,"DDX24"
"ZNF611",62.5663438219078,-0.227967440664525,0.334759717310143,-0.680988269724583,0.495878912852579,0.629817398375672,"ZNF611"
"MUSTN1",9.37506442556699,-0.228002783278298,0.702630625861565,-0.32449878340945,0.745560443171559,0.830501850635501,"MUSTN1"
"CCNI",3035.9731459846,-0.228124589156995,0.193272640635113,-1.18032530836933,0.23787085606819,0.370134751638229,"CCNI"
"LSM3",429.309660039406,-0.228432831257116,0.30342936800729,-0.752836921347798,0.451547917026906,0.590722050818313,"LSM3"
"RMND5A",205.683067086217,-0.228603981216196,0.309750168514912,-0.73802697933057,0.460498054600346,0.599095931412916,"RMND5A"
"FOXK1",457.260064065278,-0.228638821937673,0.239430627652797,-0.954927212859444,0.339614506984707,0.484819764695491,"FOXK1"
"IVNS1ABP",375.842285442541,-0.228859952595779,0.228838543325197,-1.00009355622646,0.317265234245028,0.460951698660979,"IVNS1ABP"
"HAUS4",46.6524858320493,-0.228922949679424,0.377679757952787,-0.606129782862338,0.544428575287184,0.671349541998259,"HAUS4"
"ZNF609",343.219173946883,-0.229092250697221,0.22128711907008,-1.03527151358805,0.300542129356886,0.443097137972612,"ZNF609"
"ZNF557",132.068895373783,-0.229215062132431,0.280638310050105,-0.816763264044408,0.414063729632491,0.556662449070797,"ZNF557"
"P2RX6",31.7197238645105,-0.229262758885355,0.445135887250986,-0.515039936009669,0.606525113374741,0.721136426254341,"P2RX6"
"DNAJC30",330.392125494923,-0.229419566774267,0.189933237612434,-1.20789583570626,0.227087331587086,0.357963647394325,"DNAJC30"
"ZNF408",123.348706896637,-0.229646761278117,0.280660968226576,-0.818235477235027,0.413222741014244,0.555942945638902,"ZNF408"
"RPL15",12506.7870206206,-0.22973966577562,0.267589788762793,-0.858551691519418,0.390587900117327,0.534788115264753,"RPL15"
"DUSP5",237.399661213758,-0.229802896133837,0.235202840366702,-0.977041330689518,0.328548691190548,0.473066875414028,"DUSP5"
"ANKRD40",660.460315695862,-0.229850748273135,0.197855548818437,-1.16170989211963,0.245353326177999,0.379775468047931,"ANKRD40"
"AADAT",40.3252838047115,-0.230602389210602,0.389051035713181,-0.592730433907927,0.553361570486511,0.678555245281435,"AADAT"
"FAM185A",19.5164751828683,-0.231080857717996,0.600970902686188,-0.384512555741256,0.700598591715094,0.795641765320471,"FAM185A"
"MRPL51",628.329539352678,-0.231352542621524,0.224142477536947,-1.03216733019018,0.301993736675692,0.444565887037607,"MRPL51"
"TNFAIP2",129.456971052181,-0.231373044915626,0.289205698710474,-0.800029342254613,0.423693796959726,0.565177420350628,"TNFAIP2"
"JMJD4",145.014504786699,-0.23176222721065,0.285791314825238,-0.810949161811908,0.417394866308735,0.55979238728234,"JMJD4"
"FASTKD2",79.2848082792213,-0.232016803439786,0.355512102252167,-0.65262701879897,0.513996762604733,0.646751230836473,"FASTKD2"
"SLC25A26",103.928396771213,-0.232740041014942,0.264828435083133,-0.878833275368947,0.379491681323202,0.523968841620911,"SLC25A26"
"PELO",568.573487506408,-0.232744028816257,0.220764277841177,-1.05426489780063,0.291761654935295,0.433323249009225,"PELO"
"GSE1",293.959432245762,-0.23278814390601,0.215301320488639,-1.08122023300964,0.279599159903232,0.420176783698273,"GSE1"
"FLJ46906",12.7273985228209,-0.23302389695946,0.644270320939474,-0.361686530305579,0.717586293825478,0.808925888695962,"FLJ46906"
"TPR",1019.23628421723,-0.233138049931975,0.1683539811946,-1.38480865303976,0.166110984345469,0.283386813056641,"TPR"
"C19orf25",126.649982849945,-0.233261669848642,0.340377819509113,-0.685302203842328,0.493153241399226,0.626926553801219,"C19orf25"
"ECHDC2",89.7183974128163,-0.233282656036746,0.301853472993451,-0.772834096369027,0.439620571717269,0.580187611383308,"ECHDC2"
"TULP4",152.368063237412,-0.233349380145255,0.26685526202807,-0.874441741833476,0.381877733738713,0.525983320911439,"TULP4"
